cve_id,response
CVE-2025-29914,6.3
CVE-2025-29922,8.8
CVE-2025-29923,6.4
CVE-2025-29927,6.0
CVE-2025-29928,6.9
CVE-2025-29929,6.4
CVE-2025-29932,8.5
CVE-2025-29981,6.3
CVE-2025-29982,6.4
CVE-2025-29987,6.8
CVE-2025-29991,7.6
CVE-2025-30004,6.4
CVE-2025-30005,6.9
CVE-2025-30006,6.8
CVE-2025-30066,6.4
CVE-2025-30074,6.4
CVE-2025-30076,6.3
CVE-2025-30077,8.5
CVE-2025-30089,6.8
CVE-2025-30090,6.4
CVE-2025-3011,6.9
CVE-2025-30143,8.8
CVE-2025-30144,6.4
CVE-2025-30149,6.9
CVE-2025-30152,7.8
CVE-2025-30153,8.5
CVE-2025-30154,6.9
CVE-2025-30155,8.4
CVE-2025-30157,6.4
CVE-2025-30162,8.2
CVE-2025-30163,6.4
CVE-2025-30164,6.0
CVE-2025-30168,6.2
CVE-2025-30179,6.4
CVE-2025-30203,6.4
CVE-2025-30204,8.6
CVE-2025-30205,6.4
CVE-2025-30208,8.1
CVE-2025-30209,8.1
CVE-2025-30211,8.5
CVE-2025-30216,6.4
CVE-2025-30219,6.0
CVE-2025-30223,6.0
CVE-2025-30225,8.8
CVE-2025-30232,6.4
CVE-2025-30234,6.5
CVE-2025-30235,8.0
CVE-2025-30236,6.9
CVE-2025-30258,6.0
CVE-2025-30342,6.5
CVE-2025-30343,6.4
CVE-2025-30344,6.4
CVE-2025-30345,6.3
CVE-2025-30346,6.9
CVE-2025-30347,8.5
CVE-2025-30348,6.4
CVE-2025-30349,6.4
CVE-2025-30350,8.0
CVE-2025-30351,7.3
CVE-2025-30352,6.4
CVE-2025-30353,6.4
CVE-2025-30355,6.0
CVE-2025-30358,6.4
CVE-2025-30368,7.8
CVE-2025-30369,6.5
CVE-2025-30370,6.8
CVE-2025-30406,6.4
CVE-2025-3047,6.4
CVE-2025-30472,8.8
CVE-2025-3048,6.0
CVE-2025-30520,6.4
CVE-2025-30521,7.0
CVE-2025-30522,7.9
CVE-2025-30523,6.4
CVE-2025-30524,6.9
CVE-2025-30525,6.4
CVE-2025-30526,6.0
CVE-2025-30527,6.0
CVE-2025-30528,6.8
CVE-2025-30529,6.4
CVE-2025-30530,6.4
CVE-2025-30531,6.3
CVE-2025-30532,7.8
CVE-2025-30533,6.0
CVE-2025-30534,6.8
CVE-2025-30535,6.0
CVE-2025-30536,6.5
CVE-2025-30537,6.8
CVE-2025-30538,6.0
CVE-2025-30539,6.4
CVE-2025-30540,6.8
CVE-2025-30541,6.8
CVE-2025-30542,6.0
CVE-2025-30543,6.0
CVE-2025-30544,6.4
CVE-2025-30545,6.4
CVE-2025-30546,6.5
CVE-2025-30547,6.8
CVE-2025-30548,6.5
CVE-2025-30549,6.0
CVE-2025-30550,6.5
CVE-2025-30551,6.4
CVE-2025-30552,6.4
CVE-2025-30553,6.3
CVE-2025-30554,7.2
CVE-2025-30555,6.0
CVE-2025-30556,6.0
CVE-2025-30557,6.9
CVE-2025-30558,6.9
CVE-2025-30559,6.4
CVE-2025-30560,6.9
CVE-2025-30561,8.5
CVE-2025-30563,6.4
CVE-2025-30564,6.9
CVE-2025-30565,7.8
CVE-2025-30566,6.4
CVE-2025-30567,6.4
CVE-2025-30568,6.8
CVE-2025-30569,6.8
CVE-2025-30570,6.8
CVE-2025-30571,6.0
CVE-2025-30572,6.0
CVE-2025-30573,6.4
CVE-2025-30574,6.4
CVE-2025-30575,6.5
CVE-2025-30576,6.9
CVE-2025-30577,6.8
CVE-2025-30578,6.0
CVE-2025-30579,6.4
CVE-2025-30580,6.5
CVE-2025-30581,6.3
CVE-2025-30583,6.0
CVE-2025-30584,6.5
CVE-2025-30585,6.4
CVE-2025-30586,6.8
CVE-2025-30587,6.8
CVE-2025-30588,6.4
CVE-2025-30589,8.4
CVE-2025-30590,6.4
CVE-2025-30591,6.4
CVE-2025-30592,7.4
CVE-2025-30593,6.8
CVE-2025-30594,6.4
CVE-2025-30595,6.4
CVE-2025-30596,6.4
CVE-2025-30597,6.4
CVE-2025-30598,8.8
CVE-2025-30599,8.8
CVE-2025-30600,6.4
CVE-2025-30601,6.0
CVE-2025-30602,8.5
CVE-2025-30603,6.4
CVE-2025-30604,6.4
CVE-2025-30605,8.1
CVE-2025-30606,6.4
CVE-2025-30607,8.0
CVE-2025-30608,6.0
CVE-2025-30609,6.0
CVE-2025-30610,7.6
CVE-2025-30611,6.8
CVE-2025-30612,6.9
CVE-2025-30613,8.8
CVE-2025-30614,6.4
CVE-2025-30615,6.8
CVE-2025-30616,6.4
CVE-2025-30617,6.0
CVE-2025-30619,8.0
CVE-2025-30620,8.5
CVE-2025-30621,6.8
CVE-2025-30622,6.0
CVE-2025-30623,6.3
CVE-2025-3063,8.4
CVE-2025-30741,6.0
CVE-2025-30742,6.4
CVE-2025-30763,8.8
CVE-2025-30764,6.0
CVE-2025-30765,6.4
CVE-2025-30766,6.4
CVE-2025-30767,8.8
CVE-2025-30768,6.5
CVE-2025-30769,6.4
CVE-2025-30770,6.0
CVE-2025-30771,6.4
CVE-2025-30772,6.0
CVE-2025-30773,8.5
CVE-2025-30774,6.4
CVE-2025-30775,6.4
CVE-2025-30776,6.4
CVE-2025-30777,7.9
CVE-2025-30778,6.4
CVE-2025-30779,6.0
CVE-2025-30780,6.4
CVE-2025-30781,6.9
CVE-2025-30782,6.0
CVE-2025-30783,6.4
CVE-2025-30784,6.0
CVE-2025-30785,6.0
CVE-2025-30786,6.4
CVE-2025-30787,6.9
CVE-2025-30788,6.9
CVE-2025-30789,6.4
CVE-2025-30790,6.0
CVE-2025-30791,6.9
CVE-2025-30792,6.0
CVE-2025-30793,6.8
CVE-2025-30794,6.8
CVE-2025-30795,6.8
CVE-2025-30796,6.0
CVE-2025-30797,6.5
CVE-2025-30798,6.0
CVE-2025-30799,6.0
CVE-2025-30800,6.4
CVE-2025-30801,6.0
CVE-2025-30802,7.6
CVE-2025-30803,6.4
CVE-2025-30804,6.4
CVE-2025-30805,6.5
CVE-2025-30806,6.4
CVE-2025-30807,6.5
CVE-2025-30808,6.4
CVE-2025-30809,6.4
CVE-2025-30810,6.0
CVE-2025-30811,6.3
CVE-2025-30812,6.8
CVE-2025-30813,6.5
CVE-2025-30814,8.0
CVE-2025-30815,6.0
CVE-2025-30816,6.5
CVE-2025-30817,8.1
CVE-2025-30818,6.4
CVE-2025-30819,6.0
CVE-2025-3082,8.5
CVE-2025-30820,6.4
CVE-2025-30821,6.9
CVE-2025-30822,6.0
CVE-2025-30823,6.5
CVE-2025-30824,6.0
CVE-2025-30825,6.3
CVE-2025-30826,6.0
CVE-2025-30827,6.4
CVE-2025-30828,6.4
CVE-2025-30829,6.4
CVE-2025-3083,6.8
CVE-2025-30830,6.9
CVE-2025-30831,6.0
CVE-2025-30832,6.9
CVE-2025-30833,6.5
CVE-2025-30834,6.8
CVE-2025-30835,6.4
CVE-2025-30836,6.9
CVE-2025-30837,6.4
CVE-2025-30838,7.8
CVE-2025-30839,6.4
CVE-2025-3084,6.4
CVE-2025-30840,6.5
CVE-2025-30841,6.4
CVE-2025-30842,6.5
CVE-2025-30843,6.3
CVE-2025-30844,6.3
CVE-2025-30845,6.4
CVE-2025-30846,6.4
CVE-2025-30847,6.5
CVE-2025-30848,6.0
CVE-2025-30849,6.4
CVE-2025-3085,8.2
CVE-2025-30850,8.1
CVE-2025-30851,8.5
CVE-2025-30852,6.9
CVE-2025-30853,6.0
CVE-2025-30854,6.0
CVE-2025-30855,6.4
CVE-2025-30856,6.3
CVE-2025-30857,8.0
CVE-2025-30858,8.1
CVE-2025-30859,6.0
CVE-2025-30860,6.4
CVE-2025-30861,8.0
CVE-2025-30862,6.0
CVE-2025-30863,6.0
CVE-2025-30864,6.0
CVE-2025-30865,6.8
CVE-2025-30866,6.4
CVE-2025-30867,6.4
CVE-2025-30868,6.4
CVE-2025-30869,6.4
CVE-2025-30870,8.5
CVE-2025-30871,8.6
CVE-2025-30872,6.5
CVE-2025-30873,6.4
CVE-2025-30874,6.0
CVE-2025-30876,6.0
CVE-2025-30877,6.8
CVE-2025-30878,7.6
CVE-2025-30879,6.5
CVE-2025-30880,6.4
CVE-2025-30881,6.4
CVE-2025-30882,6.0
CVE-2025-30883,6.8
CVE-2025-30884,6.4
CVE-2025-30885,6.8
CVE-2025-30886,8.6
CVE-2025-30887,6.4
CVE-2025-30888,6.4
CVE-2025-30889,6.4
CVE-2025-30890,6.4
CVE-2025-30891,6.9
CVE-2025-30892,6.4
CVE-2025-30893,6.3
CVE-2025-30894,6.4
CVE-2025-30895,6.0
CVE-2025-30896,8.5
CVE-2025-30897,6.5
CVE-2025-30898,6.4
CVE-2025-30899,6.4
CVE-2025-30900,7.0
CVE-2025-30901,7.8
CVE-2025-30902,8.6
CVE-2025-30903,7.8
CVE-2025-30904,6.0
CVE-2025-30905,6.9
CVE-2025-30906,6.4
CVE-2025-30907,6.0
CVE-2025-30908,6.4
CVE-2025-30909,6.9
CVE-2025-30910,6.4
CVE-2025-30911,6.4
CVE-2025-30912,6.4
CVE-2025-30913,6.8
CVE-2025-30914,6.9
CVE-2025-30915,6.4
CVE-2025-30916,7.4
CVE-2025-30917,6.4
CVE-2025-30918,6.0
CVE-2025-30919,8.0
CVE-2025-30920,6.9
CVE-2025-30921,6.4
CVE-2025-30922,6.4
CVE-2025-30923,6.9
CVE-2025-30924,6.5
CVE-2025-30925,6.8
CVE-2025-30926,6.0
CVE-2025-30961,6.3
CVE-2025-30963,6.4
CVE-2025-3097,6.4
CVE-2025-30971,6.4
CVE-2025-3098,6.4
CVE-2025-30987,6.5
CVE-2025-3099,8.6
CVE-2025-31001,8.5
CVE-2025-31010,6.8
CVE-2025-31016,6.4
CVE-2025-31024,6.4
CVE-2025-31031,6.4
CVE-2025-31043,6.4
CVE-2025-3105,6.4
CVE-2025-31073,6.0
CVE-2025-31074,7.8
CVE-2025-31075,6.4
CVE-2025-31076,6.3
CVE-2025-31077,6.0
CVE-2025-31078,6.4
CVE-2025-31079,8.5
CVE-2025-31080,6.4
CVE-2025-31081,6.0
CVE-2025-31082,6.0
CVE-2025-31083,6.4
CVE-2025-31084,6.4
CVE-2025-31085,6.0
CVE-2025-31086,6.4
CVE-2025-31087,6.0
CVE-2025-31088,6.0
CVE-2025-31089,6.2
CVE-2025-31090,6.8
CVE-2025-31091,6.4
CVE-2025-31092,6.8
CVE-2025-31093,6.0
CVE-2025-31094,6.4
CVE-2025-31095,6.0
CVE-2025-31096,6.4
CVE-2025-31097,6.4
CVE-2025-31098,6.4
CVE-2025-31099,6.5
CVE-2025-31101,7.8
CVE-2025-31102,6.4
CVE-2025-31116,6.4
CVE-2025-31119,6.9
CVE-2025-31123,6.0
CVE-2025-31124,6.8
CVE-2025-31125,6.9
CVE-2025-31126,8.4
CVE-2025-31127,6.4
CVE-2025-31129,8.0
CVE-2025-31130,6.5
CVE-2025-31131,6.8
CVE-2025-31132,8.5
CVE-2025-31135,6.0
CVE-2025-31139,8.5
CVE-2025-31140,6.8
CVE-2025-31141,6.4
CVE-2025-31160,6.4
CVE-2025-31161,6.4
CVE-2025-31162,6.4
CVE-2025-31163,7.8
CVE-2025-31164,8.5
CVE-2025-31176,6.0
CVE-2025-31178,6.0
CVE-2025-31179,6.0
CVE-2025-31180,6.5
CVE-2025-31181,6.4
CVE-2025-31282,6.4
CVE-2025-31283,6.0
CVE-2025-31284,6.4
CVE-2025-31285,6.0
CVE-2025-31286,7.3
CVE-2025-31335,8.0
CVE-2025-31376,6.8
CVE-2025-31381,8.6
CVE-2025-31384,6.8
CVE-2025-31386,6.4
CVE-2025-31387,6.5
CVE-2025-31389,7.8
CVE-2025-31403,8.0
CVE-2025-31405,8.5
CVE-2025-31406,6.4
CVE-2025-31407,6.0
CVE-2025-31408,6.4
CVE-2025-31409,6.4
CVE-2025-31410,6.0
CVE-2025-31412,8.0
CVE-2025-31414,6.0
CVE-2025-31415,6.8
CVE-2025-31416,6.4
CVE-2025-31417,6.0
CVE-2025-31418,6.9
CVE-2025-31419,6.4
CVE-2025-31420,6.3
CVE-2025-31421,8.5
CVE-2025-31431,6.8
CVE-2025-31432,6.4
CVE-2025-31433,6.4
CVE-2025-31434,6.0
CVE-2025-31435,6.5
CVE-2025-31436,6.9
CVE-2025-31437,8.5
CVE-2025-31438,6.4
CVE-2025-31439,6.3
CVE-2025-31440,6.3
CVE-2025-31441,8.0
CVE-2025-31442,6.8
CVE-2025-31443,6.8
CVE-2025-31444,6.4
CVE-2025-31445,6.4
CVE-2025-31446,6.9
CVE-2025-31447,6.5
CVE-2025-31448,7.4
CVE-2025-31449,6.4
CVE-2025-31450,8.5
CVE-2025-31451,6.4
CVE-2025-31452,6.5
CVE-2025-31453,8.5
CVE-2025-31454,6.0
CVE-2025-31455,8.1
CVE-2025-31456,8.8
CVE-2025-31457,6.9
CVE-2025-31458,6.0
CVE-2025-31459,8.8
CVE-2025-31460,6.5
CVE-2025-31461,6.4
CVE-2025-31462,6.4
CVE-2025-31463,6.4
CVE-2025-31464,6.3
CVE-2025-31465,6.4
CVE-2025-31466,6.8
CVE-2025-31467,6.4
CVE-2025-31468,6.4
CVE-2025-31469,6.8
CVE-2025-31470,6.4
CVE-2025-31471,6.8
CVE-2025-31472,8.8
CVE-2025-31473,6.4
CVE-2025-31474,6.0
CVE-2025-31479,6.4
CVE-2025-31480,6.4
CVE-2025-31481,6.3
CVE-2025-31485,8.2
CVE-2025-31486,6.1
CVE-2025-31487,6.9
CVE-2025-31525,6.3
CVE-2025-31526,6.9
CVE-2025-31527,6.5
CVE-2025-31528,8.5
CVE-2025-31529,6.3
CVE-2025-31530,6.4
CVE-2025-31531,6.4
CVE-2025-31532,6.8
CVE-2025-31533,8.5
CVE-2025-31534,6.4
CVE-2025-31535,6.3
CVE-2025-31536,6.4
CVE-2025-31537,6.9
CVE-2025-31538,8.5
CVE-2025-31539,8.2
CVE-2025-31540,6.0
CVE-2025-31541,7.8
CVE-2025-31542,6.3
CVE-2025-31543,8.1
CVE-2025-31544,6.3
CVE-2025-31545,6.5
CVE-2025-31546,8.1
CVE-2025-31547,6.9
CVE-2025-31548,8.1
CVE-2025-31549,6.0
CVE-2025-3155,6.3
CVE-2025-31550,6.0
CVE-2025-31551,7.8
CVE-2025-31552,6.0
CVE-2025-31553,8.4
CVE-2025-31554,8.5
CVE-2025-31555,6.5
CVE-2025-31556,8.5
CVE-2025-31557,6.4
CVE-2025-31558,6.3
CVE-2025-31559,6.0
CVE-2025-31560,6.0
CVE-2025-31561,6.4
CVE-2025-31562,7.8
CVE-2025-31563,6.9
CVE-2025-31564,7.8
CVE-2025-31566,6.0
CVE-2025-31567,6.4
CVE-2025-31568,6.0
CVE-2025-31569,6.8
CVE-2025-31570,6.4
CVE-2025-31571,6.9
CVE-2025-31572,6.3
CVE-2025-31573,6.5
CVE-2025-31574,6.8
CVE-2025-31575,6.4
CVE-2025-31576,6.0
CVE-2025-31577,6.5
CVE-2025-31578,6.9
CVE-2025-31579,6.0
CVE-2025-31580,7.8
CVE-2025-31581,6.0
CVE-2025-31582,6.8
CVE-2025-31583,6.9
CVE-2025-31584,8.5
CVE-2025-31585,6.0
CVE-2025-31586,6.9
CVE-2025-31587,7.8
CVE-2025-31588,6.8
CVE-2025-31589,6.5
CVE-2025-31590,7.8
CVE-2025-31591,6.3
CVE-2025-31592,6.4
CVE-2025-31593,8.4
CVE-2025-31594,6.3
CVE-2025-31595,8.6
CVE-2025-31596,6.5
CVE-2025-31597,6.9
CVE-2025-31598,8.5
CVE-2025-31600,6.5
CVE-2025-31601,6.0
CVE-2025-31602,6.8
CVE-2025-31603,7.4
CVE-2025-31604,6.4
CVE-2025-31605,6.0
CVE-2025-31606,8.0
CVE-2025-31607,6.4
CVE-2025-31608,8.8
CVE-2025-31609,6.0
CVE-2025-31610,6.0
CVE-2025-31611,8.5
CVE-2025-31612,6.4
CVE-2025-31613,6.4
CVE-2025-31614,6.9
CVE-2025-31615,8.5
CVE-2025-31616,6.9
CVE-2025-31617,6.3
CVE-2025-31618,6.5
CVE-2025-31619,8.5
CVE-2025-31620,6.8
CVE-2025-31621,7.8
CVE-2025-31622,6.4
CVE-2025-31623,6.0
CVE-2025-31624,6.8
CVE-2025-31625,6.4
CVE-2025-31626,8.5
CVE-2025-31627,6.4
CVE-2025-31628,6.8
CVE-2025-31629,6.4
CVE-2025-31729,6.4
CVE-2025-31730,8.5
CVE-2025-31731,6.4
CVE-2025-31732,6.4
CVE-2025-31733,6.3
CVE-2025-31734,6.4
CVE-2025-31735,8.1
CVE-2025-31736,8.6
CVE-2025-31737,6.9
CVE-2025-31738,6.4
CVE-2025-31739,6.4
CVE-2025-31740,6.4
CVE-2025-31741,6.4
CVE-2025-31742,6.0
CVE-2025-31743,8.5
CVE-2025-31744,6.3
CVE-2025-31745,6.4
CVE-2025-31746,6.4
CVE-2025-31747,6.0
CVE-2025-31748,6.4
CVE-2025-31749,6.4
CVE-2025-31750,7.8
CVE-2025-31751,6.3
CVE-2025-31752,6.4
CVE-2025-31753,7.8
CVE-2025-31754,6.4
CVE-2025-31755,6.9
CVE-2025-31756,6.8
CVE-2025-31757,6.9
CVE-2025-31758,6.8
CVE-2025-31759,6.4
CVE-2025-31760,6.4
CVE-2025-31761,6.3
CVE-2025-31762,6.4
CVE-2025-31763,8.0
CVE-2025-31764,6.4
CVE-2025-31765,6.4
CVE-2025-31766,8.5
CVE-2025-31767,6.4
CVE-2025-31768,6.4
CVE-2025-31769,6.0
CVE-2025-31770,6.4
CVE-2025-31771,7.8
CVE-2025-31772,7.8
CVE-2025-31773,6.4
CVE-2025-31774,8.5
CVE-2025-31775,6.0
CVE-2025-31776,8.8
CVE-2025-31777,6.4
CVE-2025-31778,8.0
CVE-2025-31779,7.0
CVE-2025-31780,6.0
CVE-2025-31781,6.4
CVE-2025-31782,6.0
CVE-2025-31783,6.5
CVE-2025-31784,6.0
CVE-2025-31785,7.8
CVE-2025-31786,6.4
CVE-2025-31787,6.4
CVE-2025-31788,6.8
CVE-2025-31789,6.4
CVE-2025-31790,7.0
CVE-2025-31791,6.0
CVE-2025-31792,6.4
CVE-2025-31793,6.0
CVE-2025-31794,6.3
CVE-2025-31795,6.8
CVE-2025-31796,8.0
CVE-2025-31797,6.9
CVE-2025-31798,6.8
CVE-2025-31799,6.4
CVE-2025-31800,6.4
CVE-2025-31801,8.4
CVE-2025-31802,6.0
CVE-2025-31803,6.4
CVE-2025-31804,6.4
CVE-2025-31805,6.5
CVE-2025-31806,6.8
CVE-2025-31807,6.0
CVE-2025-31808,6.3
CVE-2025-31809,6.4
CVE-2025-31810,6.4
CVE-2025-31811,6.4
CVE-2025-31812,6.4
CVE-2025-31813,6.4
CVE-2025-31814,6.0
CVE-2025-31815,6.4
CVE-2025-31816,6.4
CVE-2025-31817,7.8
CVE-2025-31818,6.0
CVE-2025-31819,6.3
CVE-2025-31820,6.5
CVE-2025-31821,6.8
CVE-2025-31822,8.0
CVE-2025-31823,6.4
CVE-2025-31824,6.5
CVE-2025-31825,6.9
CVE-2025-31826,6.0
CVE-2025-31827,6.4
CVE-2025-31828,6.5
CVE-2025-31829,6.4
CVE-2025-31830,6.4
CVE-2025-31831,6.4
CVE-2025-31832,6.5
CVE-2025-31833,8.5
CVE-2025-31834,6.3
CVE-2025-31835,7.4
CVE-2025-31836,6.0
CVE-2025-31837,6.0
CVE-2025-31838,8.6
CVE-2025-31839,6.9
CVE-2025-31840,6.0
CVE-2025-31841,6.4
CVE-2025-31842,6.4
CVE-2025-31843,6.4
CVE-2025-31844,6.5
CVE-2025-31845,8.5
CVE-2025-31846,6.4
CVE-2025-31847,6.0
CVE-2025-31848,6.0
CVE-2025-31849,6.9
CVE-2025-31850,6.0
CVE-2025-31851,8.0
CVE-2025-31852,6.4
CVE-2025-31853,8.5
CVE-2025-31854,6.9
CVE-2025-31855,6.8
CVE-2025-31856,6.4
CVE-2025-31857,6.4
CVE-2025-31858,6.0
CVE-2025-31859,6.0
CVE-2025-31860,6.5
CVE-2025-31861,6.4
CVE-2025-31862,8.5
CVE-2025-31863,6.9
CVE-2025-31864,6.5
CVE-2025-31865,6.4
CVE-2025-31866,6.8
CVE-2025-31867,8.5
CVE-2025-31868,6.5
CVE-2025-31869,8.4
CVE-2025-31870,6.0
CVE-2025-31871,6.0
CVE-2025-31872,6.5
CVE-2025-31873,6.9
CVE-2025-31874,6.8
CVE-2025-31875,7.8
CVE-2025-31876,8.5
CVE-2025-31877,6.4
CVE-2025-31878,6.4
CVE-2025-31879,6.5
CVE-2025-31880,6.0
CVE-2025-31881,6.5
CVE-2025-31882,8.0
CVE-2025-31883,8.8
CVE-2025-31884,6.9
CVE-2025-31885,6.0
CVE-2025-31886,6.9
CVE-2025-31887,8.5
CVE-2025-31888,6.9
CVE-2025-31889,6.4
CVE-2025-31890,6.4
CVE-2025-31891,6.4
CVE-2025-31892,6.4
CVE-2025-31893,6.0
CVE-2025-31894,8.1
CVE-2025-31895,6.4
CVE-2025-31896,6.0
CVE-2025-31897,6.3
CVE-2025-31898,6.5
CVE-2025-31899,6.0
CVE-2025-31900,6.4
CVE-2025-31901,6.0
CVE-2025-31902,6.4
CVE-2025-31903,6.0
CVE-2025-31904,6.8
CVE-2025-31905,6.4
CVE-2025-31906,6.0
CVE-2025-31907,6.4
CVE-2025-31908,8.6
CVE-2025-31909,6.4
CVE-2025-3191,6.3
CVE-2025-31910,6.8
CVE-2025-31911,6.4
CVE-2025-3192,8.2
CVE-2025-3194,6.4
CVE-2025-3197,6.0
CVE-2025-32049,8.8
CVE-2025-32050,6.4
CVE-2025-32051,6.9
CVE-2025-32052,6.4
CVE-2025-32053,6.8
CVE-2025-32054,6.3
CVE-2025-32111,6.4
CVE-2025-32112,6.3
CVE-2025-32113,6.9
CVE-2025-32118,8.4
CVE-2025-32120,6.0
CVE-2025-32121,6.9
CVE-2025-32122,8.5
CVE-2025-32124,6.3
CVE-2025-32125,6.0
CVE-2025-32126,6.8
CVE-2025-32127,6.4
CVE-2025-32129,6.4
CVE-2025-32130,6.8
CVE-2025-32131,6.4
CVE-2025-32132,6.8
CVE-2025-32133,8.1
CVE-2025-32134,8.4
CVE-2025-32135,7.8
CVE-2025-32136,7.8
CVE-2025-32137,6.0
CVE-2025-32138,6.4
CVE-2025-32141,6.3
CVE-2025-32142,8.5
CVE-2025-32146,6.0
CVE-2025-32147,6.5
CVE-2025-32148,6.0
CVE-2025-32149,6.3
CVE-2025-32150,6.4
CVE-2025-32151,6.4
CVE-2025-32152,6.4
CVE-2025-32153,6.5
CVE-2025-32154,8.1
CVE-2025-32155,6.9
CVE-2025-32156,8.5
CVE-2025-32157,6.8
CVE-2025-32159,7.8
CVE-2025-32161,6.4
CVE-2025-32162,6.3
CVE-2025-32163,6.4
CVE-2025-32165,6.5
CVE-2025-32166,6.4
CVE-2025-32167,8.5
CVE-2025-32168,6.4
CVE-2025-32169,6.4
CVE-2025-32170,6.3
CVE-2025-32171,6.0
CVE-2025-32172,6.4
CVE-2025-32173,6.4
CVE-2025-32174,6.8
CVE-2025-32175,6.3
CVE-2025-32176,6.4
CVE-2025-32177,6.4
CVE-2025-32178,6.8
CVE-2025-32179,6.9
CVE-2025-32181,6.8
CVE-2025-32182,6.0
CVE-2025-32183,6.4
CVE-2025-32184,8.5
CVE-2025-32185,8.4
CVE-2025-32186,6.3
CVE-2025-32187,6.0
CVE-2025-32188,6.4
CVE-2025-32189,6.0
CVE-2025-32190,6.4
CVE-2025-32191,6.4
CVE-2025-32192,6.4
CVE-2025-32193,6.4
CVE-2025-32194,6.3
CVE-2025-32195,8.8
CVE-2025-32196,6.0
CVE-2025-32197,6.4
CVE-2025-32200,8.0
CVE-2025-32201,6.4
CVE-2025-32203,6.8
CVE-2025-32204,6.9
CVE-2025-32207,6.4
CVE-2025-32217,6.0
CVE-2025-32218,8.0
CVE-2025-32219,6.9
CVE-2025-32220,6.0
CVE-2025-32224,6.4
CVE-2025-32225,8.0
CVE-2025-32226,7.8
CVE-2025-32229,6.0
CVE-2025-32231,6.8
CVE-2025-32232,6.5
CVE-2025-32233,6.0
CVE-2025-32234,6.0
CVE-2025-32235,6.3
CVE-2025-32237,6.3
CVE-2025-32238,6.5
CVE-2025-32239,8.9
CVE-2025-32241,6.0
CVE-2025-32246,6.4
CVE-2025-32247,6.4
CVE-2025-32248,6.4
CVE-2025-32249,6.4
CVE-2025-32250,6.4
CVE-2025-32251,6.4
CVE-2025-32252,6.0
CVE-2025-32253,6.0
CVE-2025-32254,6.5
CVE-2025-32255,7.6
CVE-2025-32256,6.4
CVE-2025-32257,6.0
CVE-2025-32258,6.4
CVE-2025-32261,6.0
CVE-2025-32262,8.4
CVE-2025-32263,7.8
CVE-2025-32264,6.4
