cve_id,response
CVE-2025-29814,0.0
CVE-2025-29815,0.0
CVE-2025-29903,6.5
CVE-2025-29904,6.5
CVE-2025-29908,6.5
CVE-2025-29914,6.5
CVE-2025-29922,6.5
CVE-2025-29923,4.3
CVE-2025-29927,6.5
CVE-2025-29928,4.3
CVE-2025-29929,6.5
CVE-2025-29932,4.3
CVE-2025-29981,3.0
CVE-2025-29982,4.3
CVE-2025-29987,8.8
CVE-2025-29991,6.5
CVE-2025-30004,8.8
CVE-2025-30005,7.8
CVE-2025-30006,3.6
CVE-2025-30066,4.3
CVE-2025-30074,7.8
CVE-2025-30076,8.8
CVE-2025-30077,6.5
CVE-2025-30089,3.3
CVE-2025-30090,6.4
CVE-2025-3011,8.6
CVE-2025-30143,6.5
CVE-2025-30144,6.5
CVE-2025-30149,5.4
CVE-2025-30152,6.5
CVE-2025-30153,6.5
CVE-2025-30154,9.1
CVE-2025-30155,6.5
CVE-2025-30157,6.5
CVE-2025-30162,6.5
CVE-2025-30163,4.3
CVE-2025-30164,6.5
CVE-2025-30168,6.5
CVE-2025-30179,6.5
CVE-2025-30203,6.1
CVE-2025-30204,6.5
CVE-2025-30205,4.3
CVE-2025-30208,6.5
CVE-2025-30209,3.0
CVE-2025-30211,6.5
CVE-2025-30216,7.8
CVE-2025-30219,6.1
CVE-2025-30223,6.1
CVE-2025-30225,6.5
CVE-2025-30232,6.5
CVE-2025-30234,4.3
CVE-2025-30235,6.5
CVE-2025-30236,6.5
CVE-2025-30258,6.5
CVE-2025-30342,6.1
CVE-2025-30343,6.5
CVE-2025-30344,2.6
CVE-2025-30345,4.3
CVE-2025-30346,6.5
CVE-2025-30347,6.5
CVE-2025-30348,4.3
CVE-2025-30349,6.4
CVE-2025-30350,6.5
CVE-2025-30351,4.3
CVE-2025-30352,6.5
CVE-2025-30353,6.5
CVE-2025-30355,6.5
CVE-2025-30358,9.1
CVE-2025-30368,6.5
CVE-2025-30369,6.5
CVE-2025-30370,6.5
CVE-2025-30406,9.1
CVE-2025-3047,6.5
CVE-2025-30472,6.5
CVE-2025-3048,6.5
CVE-2025-30520,6.1
CVE-2025-30521,3.0
CVE-2025-30522,4.3
CVE-2025-30523,7.8
CVE-2025-30524,8.6
CVE-2025-30525,8.6
CVE-2025-30526,4.3
CVE-2025-30527,5.4
CVE-2025-30528,6.5
CVE-2025-30529,4.3
CVE-2025-30530,6.1
CVE-2025-30531,6.5
CVE-2025-30532,6.1
CVE-2025-30533,6.1
CVE-2025-30534,4.3
CVE-2025-30535,4.3
CVE-2025-30536,6.0
CVE-2025-30537,6.2
CVE-2025-30538,4.3
CVE-2025-30539,6.0
CVE-2025-30540,6.2
CVE-2025-30541,4.3
CVE-2025-30542,4.3
CVE-2025-30543,6.5
CVE-2025-30544,5.4
CVE-2025-30545,6.0
CVE-2025-30546,4.3
CVE-2025-30547,5.4
CVE-2025-30548,6.1
CVE-2025-30549,4.3
CVE-2025-30550,6.5
CVE-2025-30551,6.1
CVE-2025-30552,6.5
CVE-2025-30553,5.4
CVE-2025-30554,6.1
CVE-2025-30555,6.5
CVE-2025-30556,4.3
CVE-2025-30557,4.3
CVE-2025-30558,6.5
CVE-2025-30559,6.0
CVE-2025-30560,4.3
CVE-2025-30561,4.3
CVE-2025-30563,6.1
CVE-2025-30564,4.3
CVE-2025-30565,4.3
CVE-2025-30566,6.1
CVE-2025-30567,6.5
CVE-2025-30568,4.3
CVE-2025-30569,8.6
CVE-2025-30570,8.6
CVE-2025-30571,8.6
CVE-2025-30572,4.3
CVE-2025-30573,6.2
CVE-2025-30574,6.4
CVE-2025-30575,6.4
CVE-2025-30576,4.3
CVE-2025-30577,6.5
CVE-2025-30578,6.5
CVE-2025-30579,5.4
CVE-2025-30580,7.8
CVE-2025-30581,6.5
CVE-2025-30583,6.5
CVE-2025-30584,4.3
CVE-2025-30585,4.3
CVE-2025-30586,4.3
CVE-2025-30587,4.3
CVE-2025-30588,4.3
CVE-2025-30589,7.8
CVE-2025-30590,7.8
CVE-2025-30591,6.5
CVE-2025-30592,6.5
CVE-2025-30593,6.2
CVE-2025-30594,6.5
CVE-2025-30595,6.0
CVE-2025-30596,6.5
CVE-2025-30597,6.1
CVE-2025-30598,4.3
CVE-2025-30599,6.2
CVE-2025-30600,6.5
CVE-2025-30601,6.5
CVE-2025-30602,6.0
CVE-2025-30603,4.3
CVE-2025-30604,6.5
CVE-2025-30605,6.5
CVE-2025-30606,6.2
CVE-2025-30607,6.1
CVE-2025-30608,6.5
CVE-2025-30609,6.5
CVE-2025-30610,6.0
CVE-2025-30611,5.4
CVE-2025-30612,6.5
CVE-2025-30613,6.0
CVE-2025-30614,6.1
CVE-2025-30615,6.5
CVE-2025-30616,5.4
CVE-2025-30617,4.3
CVE-2025-30619,4.3
CVE-2025-30620,4.3
CVE-2025-30621,6.5
CVE-2025-30622,7.8
CVE-2025-30623,5.4
CVE-2025-3063,8.6
CVE-2025-30741,4.3
CVE-2025-30742,6.5
CVE-2025-30763,6.0
CVE-2025-30764,4.3
CVE-2025-30765,7.8
CVE-2025-30766,6.1
CVE-2025-30767,6.5
CVE-2025-30768,6.0
CVE-2025-30769,6.5
CVE-2025-30770,6.1
CVE-2025-30771,6.1
CVE-2025-30772,6.5
CVE-2025-30773,6.5
CVE-2025-30774,8.6
CVE-2025-30775,8.6
CVE-2025-30776,6.5
CVE-2025-30777,6.5
CVE-2025-30778,5.4
CVE-2025-30779,5.4
CVE-2025-30780,6.1
CVE-2025-30781,3.7
CVE-2025-30782,6.5
CVE-2025-30783,4.3
CVE-2025-30784,8.6
CVE-2025-30785,6.1
CVE-2025-30786,6.1
CVE-2025-30787,6.5
CVE-2025-30788,6.5
CVE-2025-30789,6.0
CVE-2025-30790,6.5
CVE-2025-30791,7.8
CVE-2025-30792,5.4
CVE-2025-30793,6.5
CVE-2025-30794,6.1
CVE-2025-30795,3.7
CVE-2025-30796,6.1
CVE-2025-30797,6.5
CVE-2025-30798,6.1
CVE-2025-30799,6.1
CVE-2025-30800,6.5
CVE-2025-30801,4.3
CVE-2025-30802,6.5
CVE-2025-30803,4.3
CVE-2025-30804,3.4
CVE-2025-30805,4.3
CVE-2025-30806,8.6
CVE-2025-30807,8.6
CVE-2025-30808,6.1
CVE-2025-30809,6.5
CVE-2025-30810,6.4
CVE-2025-30811,4.3
CVE-2025-30812,6.0
CVE-2025-30813,6.1
CVE-2025-30814,6.5
CVE-2025-30815,4.3
CVE-2025-30816,4.3
CVE-2025-30817,6.5
CVE-2025-30818,6.1
CVE-2025-30819,8.6
CVE-2025-3082,4.3
CVE-2025-30820,6.1
CVE-2025-30821,6.5
CVE-2025-30822,4.3
CVE-2025-30823,4.3
CVE-2025-30824,4.3
CVE-2025-30825,6.5
CVE-2025-30826,6.1
CVE-2025-30827,6.1
CVE-2025-30828,4.3
CVE-2025-30829,7.8
CVE-2025-3083,6.5
CVE-2025-30830,6.5
CVE-2025-30831,6.5
CVE-2025-30832,6.1
CVE-2025-30833,4.3
CVE-2025-30834,6.5
CVE-2025-30835,7.8
CVE-2025-30836,6.2
CVE-2025-30837,6.1
CVE-2025-30838,6.2
CVE-2025-30839,6.5
CVE-2025-3084,6.5
CVE-2025-30840,6.1
CVE-2025-30841,6.5
CVE-2025-30842,4.3
CVE-2025-30843,6.4
CVE-2025-30844,5.4
CVE-2025-30845,6.1
CVE-2025-30846,6.1
CVE-2025-30847,5.4
CVE-2025-30848,5.4
CVE-2025-30849,6.1
CVE-2025-3085,6.5
CVE-2025-30850,6.2
CVE-2025-30851,4.3
CVE-2025-30852,5.4
CVE-2025-30853,6.5
CVE-2025-30854,4.3
CVE-2025-30855,6.5
CVE-2025-30856,4.3
CVE-2025-30857,6.5
CVE-2025-30858,5.4
CVE-2025-30859,3.7
CVE-2025-30860,6.1
CVE-2025-30861,6.5
CVE-2025-30862,3.4
CVE-2025-30863,4.3
CVE-2025-30864,6.5
CVE-2025-30865,4.3
CVE-2025-30866,4.3
CVE-2025-30867,6.2
CVE-2025-30868,7.8
CVE-2025-30869,6.1
CVE-2025-30870,6.5
CVE-2025-30871,6.1
CVE-2025-30872,4.3
CVE-2025-30873,6.2
CVE-2025-30874,6.5
CVE-2025-30876,8.6
CVE-2025-30877,6.5
CVE-2025-30878,6.5
CVE-2025-30879,8.6
CVE-2025-30880,6.5
CVE-2025-30881,6.5
CVE-2025-30882,6.5
CVE-2025-30883,6.5
CVE-2025-30884,3.7
CVE-2025-30885,3.7
CVE-2025-30886,8.6
CVE-2025-30887,6.5
CVE-2025-30888,4.3
CVE-2025-30889,7.5
CVE-2025-30890,7.8
CVE-2025-30891,6.5
CVE-2025-30892,7.8
CVE-2025-30893,6.1
CVE-2025-30894,6.5
CVE-2025-30895,6.5
CVE-2025-30896,6.5
CVE-2025-30897,6.5
CVE-2025-30898,6.5
CVE-2025-30899,6.2
CVE-2025-30900,6.0
CVE-2025-30901,7.8
CVE-2025-30902,6.1
CVE-2025-30903,6.1
CVE-2025-30904,6.2
CVE-2025-30905,5.4
CVE-2025-30906,6.1
CVE-2025-30907,6.1
CVE-2025-30908,4.3
CVE-2025-30909,6.5
CVE-2025-30910,6.5
CVE-2025-30911,8.6
CVE-2025-30912,3.4
CVE-2025-30913,6.1
CVE-2025-30914,6.5
CVE-2025-30915,6.5
CVE-2025-30916,6.5
CVE-2025-30917,5.4
CVE-2025-30918,6.0
CVE-2025-30919,4.3
CVE-2025-30920,6.2
CVE-2025-30921,8.6
CVE-2025-30922,5.4
CVE-2025-30923,4.3
CVE-2025-30924,5.4
CVE-2025-30925,5.4
CVE-2025-30926,6.5
CVE-2025-30961,6.1
CVE-2025-30963,6.1
CVE-2025-3097,6.5
CVE-2025-30971,8.6
CVE-2025-3098,5.4
CVE-2025-30987,6.0
CVE-2025-3099,6.5
CVE-2025-31001,4.3
CVE-2025-31010,3.4
CVE-2025-31016,6.5
CVE-2025-31024,8.6
CVE-2025-31031,6.5
CVE-2025-31043,6.1
CVE-2025-3105,6.5
CVE-2025-31073,6.0
CVE-2025-31074,8.6
CVE-2025-31075,6.1
CVE-2025-31076,6.5
CVE-2025-31077,6.1
CVE-2025-31078,6.1
CVE-2025-31079,4.3
CVE-2025-31080,6.0
CVE-2025-31081,6.1
CVE-2025-31082,7.8
CVE-2025-31083,6.0
CVE-2025-31084,6.5
CVE-2025-31085,5.4
CVE-2025-31086,5.4
CVE-2025-31087,7.5
CVE-2025-31088,6.2
CVE-2025-31089,8.6
CVE-2025-31090,5.4
CVE-2025-31091,6.0
CVE-2025-31092,6.0
CVE-2025-31093,6.1
CVE-2025-31094,6.0
CVE-2025-31095,4.3
CVE-2025-31096,6.1
CVE-2025-31097,7.8
CVE-2025-31098,6.5
CVE-2025-31099,8.6
CVE-2025-31101,6.0
CVE-2025-31102,5.4
CVE-2025-31116,6.5
CVE-2025-31119,8.6
CVE-2025-31123,6.5
CVE-2025-31124,4.3
CVE-2025-31125,6.5
CVE-2025-31126,6.5
CVE-2025-31127,6.5
CVE-2025-31129,6.5
CVE-2025-31130,6.5
CVE-2025-31131,6.5
CVE-2025-31132,6.5
CVE-2025-31135,4.3
CVE-2025-31139,4.3
CVE-2025-31140,6.1
CVE-2025-31141,6.5
CVE-2025-31160,4.3
CVE-2025-31161,9.1
CVE-2025-31162,4.6
CVE-2025-31163,4.6
CVE-2025-31164,6.5
CVE-2025-31176,6.5
CVE-2025-31178,5.0
CVE-2025-31179,5.0
CVE-2025-31180,4.6
CVE-2025-31181,4.3
CVE-2025-31282,6.5
CVE-2025-31283,6.5
CVE-2025-31284,6.5
CVE-2025-31285,6.5
CVE-2025-31286,6.5
CVE-2025-31335,6.5
CVE-2025-31376,6.5
CVE-2025-31381,4.3
CVE-2025-31384,6.1
CVE-2025-31386,6.5
CVE-2025-31387,6.1
CVE-2025-31389,5.4
CVE-2025-31403,6.5
CVE-2025-31405,7.8
CVE-2025-31406,4.3
CVE-2025-31407,6.0
CVE-2025-31408,6.5
CVE-2025-31409,5.4
CVE-2025-31410,3.4
CVE-2025-31412,6.1
CVE-2025-31414,6.2
CVE-2025-31415,6.5
CVE-2025-31416,6.1
CVE-2025-31417,4.0
CVE-2025-31418,6.1
CVE-2025-31419,6.1
CVE-2025-31420,6.5
CVE-2025-31421,6.5
CVE-2025-31431,6.1
CVE-2025-31432,6.5
CVE-2025-31433,6.1
CVE-2025-31434,6.5
CVE-2025-31435,6.5
CVE-2025-31436,6.1
CVE-2025-31437,6.0
CVE-2025-31438,4.3
CVE-2025-31439,4.3
CVE-2025-31440,6.5
CVE-2025-31441,5.4
CVE-2025-31442,6.1
CVE-2025-31443,4.3
CVE-2025-31444,6.5
CVE-2025-31445,6.1
CVE-2025-31446,6.1
CVE-2025-31447,4.3
CVE-2025-31448,4.3
CVE-2025-31449,6.5
CVE-2025-31450,6.2
CVE-2025-31451,5.4
CVE-2025-31452,6.1
CVE-2025-31453,5.4
CVE-2025-31454,6.1
CVE-2025-31455,6.1
CVE-2025-31456,4.3
CVE-2025-31457,4.3
CVE-2025-31458,4.3
CVE-2025-31459,6.5
CVE-2025-31460,4.3
CVE-2025-31461,5.4
CVE-2025-31462,6.1
CVE-2025-31463,6.0
CVE-2025-31464,6.0
CVE-2025-31465,6.0
CVE-2025-31466,6.5
CVE-2025-31467,6.1
CVE-2025-31468,6.1
CVE-2025-31469,6.5
CVE-2025-31470,6.5
CVE-2025-31471,6.5
CVE-2025-31472,5.4
CVE-2025-31473,6.2
CVE-2025-31474,4.3
CVE-2025-31479,4.3
CVE-2025-31480,7.8
CVE-2025-31481,6.5
CVE-2025-31485,6.5
CVE-2025-31486,6.5
CVE-2025-31487,6.5
CVE-2025-31525,6.5
CVE-2025-31526,7.8
CVE-2025-31527,6.5
CVE-2025-31528,6.5
CVE-2025-31529,6.5
CVE-2025-31530,4.3
CVE-2025-31531,8.6
CVE-2025-31532,6.0
CVE-2025-31533,6.5
CVE-2025-31534,8.6
CVE-2025-31535,6.1
CVE-2025-31536,5.4
CVE-2025-31537,5.4
CVE-2025-31538,6.1
CVE-2025-31539,6.5
CVE-2025-31540,6.5
CVE-2025-31541,6.5
CVE-2025-31542,6.5
CVE-2025-31543,6.1
CVE-2025-31544,6.5
CVE-2025-31545,6.5
CVE-2025-31546,6.5
CVE-2025-31547,8.6
CVE-2025-31548,6.1
CVE-2025-31549,6.1
CVE-2025-3155,6.5
CVE-2025-31550,6.5
CVE-2025-31551,8.6
CVE-2025-31552,7.0
CVE-2025-31553,6.5
CVE-2025-31554,6.5
CVE-2025-31555,6.5
CVE-2025-31556,6.2
CVE-2025-31557,6.1
CVE-2025-31558,6.5
CVE-2025-31559,6.1
CVE-2025-31560,6.5
CVE-2025-31561,6.5
CVE-2025-31562,6.1
CVE-2025-31563,5.4
CVE-2025-31564,8.6
CVE-2025-31566,6.5
CVE-2025-31567,6.0
CVE-2025-31568,6.1
CVE-2025-31569,6.5
CVE-2025-31570,6.5
CVE-2025-31571,5.4
CVE-2025-31572,4.3
CVE-2025-31573,6.1
CVE-2025-31574,5.4
CVE-2025-31575,6.0
CVE-2025-31576,6.5
CVE-2025-31577,6.5
CVE-2025-31578,5.4
CVE-2025-31579,8.6
CVE-2025-31580,6.5
CVE-2025-31581,6.5
CVE-2025-31582,5.4
CVE-2025-31583,6.5
CVE-2025-31584,6.5
CVE-2025-31585,4.3
CVE-2025-31586,6.0
CVE-2025-31587,5.4
CVE-2025-31588,4.3
CVE-2025-31589,6.2
CVE-2025-31590,6.2
CVE-2025-31591,6.5
CVE-2025-31592,6.1
CVE-2025-31593,6.5
CVE-2025-31594,5.4
CVE-2025-31595,6.1
CVE-2025-31596,6.5
CVE-2025-31597,6.0
CVE-2025-31598,6.0
CVE-2025-31600,3.4
CVE-2025-31601,4.3
CVE-2025-31602,4.3
CVE-2025-31603,6.5
CVE-2025-31604,6.1
CVE-2025-31605,6.1
CVE-2025-31606,6.5
CVE-2025-31607,5.4
CVE-2025-31608,6.1
CVE-2025-31609,6.5
CVE-2025-31610,6.1
CVE-2025-31611,6.5
CVE-2025-31612,7.5
CVE-2025-31613,4.3
CVE-2025-31614,6.1
CVE-2025-31615,5.4
CVE-2025-31616,4.3
CVE-2025-31617,4.3
CVE-2025-31618,6.5
CVE-2025-31619,8.6
CVE-2025-31620,6.2
CVE-2025-31621,5.4
CVE-2025-31622,6.0
CVE-2025-31623,4.3
CVE-2025-31624,6.1
CVE-2025-31625,5.4
CVE-2025-31626,5.4
CVE-2025-31627,6.2
CVE-2025-31628,3.7
CVE-2025-31629,6.0
CVE-2025-31729,6.5
CVE-2025-31730,5.4
CVE-2025-31731,5.4
CVE-2025-31732,6.5
CVE-2025-31733,6.0
CVE-2025-31734,6.1
CVE-2025-31735,6.1
CVE-2025-31736,6.5
CVE-2025-31737,6.0
CVE-2025-31738,6.2
CVE-2025-31739,6.5
CVE-2025-31740,5.4
CVE-2025-31741,6.1
CVE-2025-31742,6.0
CVE-2025-31743,6.2
CVE-2025-31744,6.1
CVE-2025-31745,6.2
CVE-2025-31746,6.5
CVE-2025-31747,6.1
CVE-2025-31748,6.2
CVE-2025-31749,6.2
CVE-2025-31750,6.1
CVE-2025-31751,3.4
CVE-2025-31752,6.5
CVE-2025-31753,4.3
CVE-2025-31754,6.4
CVE-2025-31755,4.0
CVE-2025-31756,4.3
CVE-2025-31757,6.5
CVE-2025-31758,6.5
CVE-2025-31759,6.0
CVE-2025-31760,6.1
CVE-2025-31761,5.4
CVE-2025-31762,6.2
CVE-2025-31763,4.3
CVE-2025-31764,6.0
CVE-2025-31765,6.5
CVE-2025-31766,6.1
CVE-2025-31767,6.2
CVE-2025-31768,6.5
CVE-2025-31769,4.3
CVE-2025-31770,6.0
CVE-2025-31771,6.4
CVE-2025-31772,6.0
CVE-2025-31773,6.5
CVE-2025-31774,6.5
CVE-2025-31775,4.3
CVE-2025-31776,4.3
CVE-2025-31777,6.5
CVE-2025-31778,5.4
CVE-2025-31779,4.3
CVE-2025-31780,4.3
CVE-2025-31781,6.5
CVE-2025-31782,6.5
CVE-2025-31783,6.1
CVE-2025-31784,4.3
CVE-2025-31785,4.3
CVE-2025-31786,6.5
CVE-2025-31787,6.5
CVE-2025-31788,6.5
CVE-2025-31789,6.5
CVE-2025-31790,6.1
CVE-2025-31791,6.5
CVE-2025-31792,5.4
CVE-2025-31793,5.4
CVE-2025-31794,6.5
CVE-2025-31795,6.5
CVE-2025-31796,6.5
CVE-2025-31797,6.2
CVE-2025-31798,6.5
CVE-2025-31799,6.5
CVE-2025-31800,6.5
CVE-2025-31801,5.4
CVE-2025-31802,6.5
CVE-2025-31803,6.2
CVE-2025-31804,5.4
CVE-2025-31805,6.2
CVE-2025-31806,6.1
CVE-2025-31807,4.3
CVE-2025-31808,4.3
CVE-2025-31809,4.3
CVE-2025-31810,6.5
CVE-2025-31811,5.4
CVE-2025-31812,6.1
CVE-2025-31813,6.0
CVE-2025-31814,4.3
CVE-2025-31815,6.0
CVE-2025-31816,6.5
CVE-2025-31817,6.1
CVE-2025-31818,6.2
CVE-2025-31819,6.1
CVE-2025-31820,6.5
CVE-2025-31821,3.7
CVE-2025-31822,6.5
CVE-2025-31823,6.5
CVE-2025-31824,7.5
CVE-2025-31825,6.5
CVE-2025-31826,6.5
CVE-2025-31827,6.5
CVE-2025-31828,4.3
CVE-2025-31829,6.1
CVE-2025-31830,6.5
CVE-2025-31831,6.5
CVE-2025-31832,6.5
CVE-2025-31833,6.5
CVE-2025-31834,6.5
CVE-2025-31835,6.1
CVE-2025-31836,6.5
CVE-2025-31837,6.0
CVE-2025-31838,6.1
CVE-2025-31839,4.3
CVE-2025-31840,4.3
CVE-2025-31841,6.5
CVE-2025-31842,6.5
CVE-2025-31843,6.5
CVE-2025-31844,5.4
CVE-2025-31845,3.4
CVE-2025-31846,6.5
CVE-2025-31847,6.1
CVE-2025-31848,6.5
CVE-2025-31849,6.0
CVE-2025-31850,6.2
CVE-2025-31851,6.1
CVE-2025-31852,4.3
CVE-2025-31853,6.0
CVE-2025-31854,6.5
CVE-2025-31855,6.2
CVE-2025-31856,4.3
CVE-2025-31857,6.2
CVE-2025-31858,4.3
CVE-2025-31859,4.3
CVE-2025-31860,5.4
CVE-2025-31861,6.0
CVE-2025-31862,6.5
CVE-2025-31863,6.5
CVE-2025-31864,6.0
CVE-2025-31865,6.5
CVE-2025-31866,6.5
CVE-2025-31867,6.5
CVE-2025-31868,6.5
CVE-2025-31869,6.5
CVE-2025-31870,6.5
CVE-2025-31871,3.4
CVE-2025-31872,6.5
CVE-2025-31873,6.5
CVE-2025-31874,6.2
CVE-2025-31875,6.1
CVE-2025-31876,6.5
CVE-2025-31877,6.5
CVE-2025-31878,6.5
CVE-2025-31879,6.5
CVE-2025-31880,4.3
CVE-2025-31881,6.5
CVE-2025-31882,6.5
CVE-2025-31883,6.0
CVE-2025-31884,6.0
CVE-2025-31885,6.1
CVE-2025-31886,6.5
CVE-2025-31887,4.3
CVE-2025-31888,4.3
CVE-2025-31889,6.1
CVE-2025-31890,6.0
CVE-2025-31891,6.2
CVE-2025-31892,6.2
CVE-2025-31893,6.1
CVE-2025-31894,5.4
CVE-2025-31895,6.2
CVE-2025-31896,6.5
CVE-2025-31897,6.2
CVE-2025-31898,6.1
CVE-2025-31899,5.4
CVE-2025-31900,5.4
CVE-2025-31901,6.1
CVE-2025-31902,5.4
CVE-2025-31903,6.1
CVE-2025-31904,3.4
CVE-2025-31905,5.4
CVE-2025-31906,4.3
CVE-2025-31907,6.1
CVE-2025-31908,6.5
CVE-2025-31909,6.5
CVE-2025-3191,6.1
CVE-2025-31910,8.6
CVE-2025-31911,6.5
CVE-2025-3192,6.5
CVE-2025-3194,6.5
CVE-2025-3197,6.5
CVE-2025-32049,6.5
CVE-2025-32050,6.5
CVE-2025-32051,4.0
CVE-2025-32052,6.5
CVE-2025-32053,6.5
CVE-2025-32054,2.6
CVE-2025-32111,4.3
CVE-2025-32112,4.3
CVE-2025-32113,3.4
CVE-2025-32118,6.5
CVE-2025-32120,7.8
CVE-2025-32121,7.8
CVE-2025-32122,6.5
CVE-2025-32124,7.8
CVE-2025-32125,6.5
CVE-2025-32126,7.8
CVE-2025-32127,8.6
CVE-2025-32129,6.5
CVE-2025-32130,6.0
CVE-2025-32131,6.1
CVE-2025-32132,6.0
CVE-2025-32133,6.1
CVE-2025-32134,6.1
CVE-2025-32135,6.0
CVE-2025-32136,6.0
CVE-2025-32137,4.6
CVE-2025-32138,6.5
CVE-2025-32141,7.8
CVE-2025-32142,6.5
CVE-2025-32146,6.5
CVE-2025-32147,6.5
CVE-2025-32148,8.6
CVE-2025-32149,8.6
CVE-2025-32150,6.5
CVE-2025-32151,6.5
CVE-2025-32152,6.5
CVE-2025-32153,6.5
CVE-2025-32154,6.1
CVE-2025-32155,7.8
CVE-2025-32156,7.8
CVE-2025-32157,6.5
CVE-2025-32159,7.8
CVE-2025-32161,6.1
CVE-2025-32162,6.1
CVE-2025-32163,6.0
CVE-2025-32165,6.0
CVE-2025-32166,6.5
CVE-2025-32167,6.5
CVE-2025-32168,6.0
CVE-2025-32169,6.1
CVE-2025-32170,6.1
CVE-2025-32171,6.4
CVE-2025-32172,6.0
CVE-2025-32173,6.0
CVE-2025-32174,6.1
CVE-2025-32175,6.5
CVE-2025-32176,6.0
CVE-2025-32177,6.1
CVE-2025-32178,6.5
CVE-2025-32179,6.2
CVE-2025-32181,6.0
CVE-2025-32182,6.0
CVE-2025-32183,6.2
CVE-2025-32184,6.0
CVE-2025-32185,6.0
CVE-2025-32186,6.1
CVE-2025-32187,6.1
CVE-2025-32188,6.0
CVE-2025-32189,6.1
CVE-2025-32190,6.1
CVE-2025-32191,6.1
CVE-2025-32192,6.0
CVE-2025-32193,6.0
CVE-2025-32194,6.0
CVE-2025-32195,6.1
CVE-2025-32196,6.0
CVE-2025-32197,6.5
CVE-2025-32200,6.1
CVE-2025-32201,6.5
CVE-2025-32203,6.4
CVE-2025-32204,6.4
CVE-2025-32207,6.1
CVE-2025-32217,6.5
CVE-2025-32218,6.5
CVE-2025-32219,6.5
CVE-2025-32220,6.5
CVE-2025-32224,6.5
CVE-2025-32225,6.5
CVE-2025-32226,6.5
CVE-2025-32229,4.3
CVE-2025-32231,4.3
CVE-2025-32232,6.5
CVE-2025-32233,6.5
CVE-2025-32234,6.5
CVE-2025-32235,6.5
CVE-2025-32237,6.5
CVE-2025-32238,4.3
CVE-2025-32239,6.5
CVE-2025-32241,4.3
CVE-2025-32246,6.5
CVE-2025-32247,3.4
CVE-2025-32248,4.3
CVE-2025-32249,4.3
CVE-2025-32250,4.3
CVE-2025-32251,6.5
CVE-2025-32252,6.5
CVE-2025-32253,6.5
CVE-2025-32254,6.5
CVE-2025-32255,6.5
CVE-2025-32256,6.5
CVE-2025-32257,4.3
CVE-2025-32258,6.5
CVE-2025-32261,4.3
CVE-2025-32262,4.3
CVE-2025-32263,4.3
CVE-2025-32264,4.3
CVE-2025-32265,4.3
CVE-2025-32266,4.3
CVE-2025-32267,4.3
CVE-2025-32268,4.3
CVE-2025-32269,4.3
CVE-2025-32270,4.3
CVE-2025-32271,6.5
CVE-2025-32272,3.4
CVE-2025-32273,4.3
CVE-2025-32274,3.4
CVE-2025-32276,4.3
CVE-2025-32277,6.5
CVE-2025-32278,4.3
