cve_id,response
CVE-2025-30344,6.5
CVE-2025-30345,6.5
CVE-2025-30346,7.5
CVE-2025-30347,8.2
CVE-2025-30348,5.3
CVE-2025-30349,9.1
CVE-2025-30350,7.1
CVE-2025-30351,6.5
CVE-2025-30352,6.5
CVE-2025-30353,9.8
CVE-2025-30355,9.8
CVE-2025-30358,9.8
CVE-2025-30368,6.5
CVE-2025-30369,6.5
CVE-2025-30370,7.5
CVE-2025-30406,9.8
CVE-2025-3047,8.6
CVE-2025-30472,9.8
CVE-2025-3048,6.5
CVE-2025-30520,6.1
CVE-2025-30521,6.5
CVE-2025-30522,6.5
CVE-2025-30523,8.4
CVE-2025-30524,9.8
CVE-2025-30525,9.8
CVE-2025-30526,6.5
CVE-2025-30527,6.1
CVE-2025-30528,7.2
CVE-2025-30529,6.5
CVE-2025-30530,6.1
CVE-2025-30531,6.5
CVE-2025-30532,6.1
CVE-2025-30533,6.1
CVE-2025-30534,6.5
CVE-2025-30535,6.5
CVE-2025-30536,6.1
CVE-2025-30537,6.1
CVE-2025-30538,6.5
CVE-2025-30539,6.5
CVE-2025-30540,6.1
CVE-2025-30541,6.5
CVE-2025-30542,6.5
CVE-2025-30543,7.2
CVE-2025-30544,6.1
CVE-2025-30545,6.1
CVE-2025-30546,6.5
CVE-2025-30547,6.1
CVE-2025-30548,6.1
CVE-2025-30549,6.5
CVE-2025-30550,6.5
CVE-2025-30551,6.1
CVE-2025-30552,6.8
CVE-2025-30553,6.1
CVE-2025-30554,6.1
CVE-2025-30555,6.1
CVE-2025-30556,6.5
CVE-2025-30557,6.5
CVE-2025-30558,6.5
CVE-2025-30559,6.1
CVE-2025-30560,6.5
CVE-2025-30561,6.4
CVE-2025-30563,6.1
CVE-2025-30564,6.5
CVE-2025-30565,6.5
CVE-2025-30566,6.1
CVE-2025-30567,6.5
CVE-2025-30568,6.1
CVE-2025-30569,9.8
CVE-2025-30570,9.8
CVE-2025-30571,9.8
CVE-2025-30572,6.4
CVE-2025-30573,6.1
CVE-2025-30574,6.1
CVE-2025-30575,6.1
CVE-2025-30576,6.5
CVE-2025-30577,6.5
CVE-2025-30578,6.5
CVE-2025-30579,6.1
CVE-2025-30580,9.8
CVE-2025-30581,9.8
CVE-2025-30583,6.5
CVE-2025-30584,6.1
CVE-2025-30585,6.5
CVE-2025-30586,6.1
CVE-2025-30587,6.5
CVE-2025-30588,6.5
CVE-2025-30589,9.8
CVE-2025-30590,9.8
CVE-2025-30591,7.3
CVE-2025-30592,7.6
CVE-2025-30593,6.1
CVE-2025-30594,6.5
CVE-2025-30595,6.1
CVE-2025-30596,6.5
CVE-2025-30597,6.1
CVE-2025-30598,6.5
CVE-2025-30599,6.1
CVE-2025-30600,6.1
CVE-2025-30601,6.5
CVE-2025-30602,6.1
CVE-2025-30603,6.5
CVE-2025-30604,9.8
CVE-2025-30605,7.5
CVE-2025-30606,6.1
CVE-2025-30607,6.1
CVE-2025-30608,6.5
CVE-2025-30609,6.5
CVE-2025-30610,6.4
CVE-2025-30611,6.1
CVE-2025-30612,6.5
CVE-2025-30613,6.1
CVE-2025-30614,6.1
CVE-2025-30615,6.8
CVE-2025-30616,6.1
CVE-2025-30617,6.5
CVE-2025-30619,6.5
CVE-2025-30620,6.5
CVE-2025-30621,6.5
CVE-2025-30622,9.8
CVE-2025-30623,6.1
CVE-2025-3063,7.3
CVE-2025-30741,7.3
CVE-2025-30742,6.5
CVE-2025-30763,6.1
CVE-2025-30764,6.5
CVE-2025-30765,9.8
CVE-2025-30766,6.1
CVE-2025-30767,9.8
CVE-2025-30768,6.1
CVE-2025-30769,6.5
CVE-2025-30770,6.1
CVE-2025-30771,6.1
CVE-2025-30772,7.3
CVE-2025-30773,9.8
CVE-2025-30774,9.8
CVE-2025-30775,9.8
CVE-2025-30776,6.1
CVE-2025-30777,7.2
CVE-2025-30778,6.1
CVE-2025-30779,6.5
CVE-2025-30780,6.1
CVE-2025-30781,5.3
CVE-2025-30782,6.5
CVE-2025-30783,8.6
CVE-2025-30784,9.8
CVE-2025-30785,6.5
CVE-2025-30786,6.1
CVE-2025-30787,6.5
CVE-2025-30788,8.8
CVE-2025-30789,6.1
CVE-2025-30790,6.5
CVE-2025-30791,9.8
CVE-2025-30792,6.1
CVE-2025-30793,6.5
CVE-2025-30794,6.1
CVE-2025-30795,6.1
CVE-2025-30796,6.1
CVE-2025-30797,9.8
CVE-2025-30798,6.1
CVE-2025-30799,6.1
CVE-2025-30800,6.1
CVE-2025-30801,6.5
CVE-2025-30802,6.5
CVE-2025-30803,9.8
CVE-2025-30804,6.5
CVE-2025-30805,6.5
CVE-2025-30806,9.8
CVE-2025-30807,9.8
CVE-2025-30808,6.1
CVE-2025-30809,6.5
CVE-2025-30810,9.8
CVE-2025-30811,6.5
CVE-2025-30812,6.5
CVE-2025-30813,6.1
CVE-2025-30814,7.5
CVE-2025-30815,6.5
CVE-2025-30816,6.5
CVE-2025-30817,7.3
CVE-2025-30818,6.1
CVE-2025-30819,9.8
CVE-2025-3082,4.6
CVE-2025-30820,9.8
CVE-2025-30821,7.5
CVE-2025-30822,6.5
CVE-2025-30823,6.5
CVE-2025-30824,9.8
CVE-2025-30825,9.8
CVE-2025-30826,6.1
CVE-2025-30827,6.1
CVE-2025-30828,7.5
CVE-2025-30829,9.8
CVE-2025-3083,9.8
CVE-2025-30830,6.5
CVE-2025-30831,7.5
CVE-2025-30832,6.1
CVE-2025-30833,6.5
CVE-2025-30834,6.5
CVE-2025-30835,6.5
CVE-2025-30836,6.1
CVE-2025-30837,6.1
CVE-2025-30838,6.5
CVE-2025-30839,7.5
CVE-2025-3084,8.6
CVE-2025-30840,6.1
CVE-2025-30841,9.8
CVE-2025-30842,6.5
CVE-2025-30843,9.8
CVE-2025-30844,6.1
CVE-2025-30845,9.8
CVE-2025-30846,6.5
CVE-2025-30847,6.1
CVE-2025-30848,6.1
CVE-2025-30849,6.5
CVE-2025-3085,8.4
CVE-2025-30850,6.1
CVE-2025-30851,7.0
CVE-2025-30852,6.1
CVE-2025-30853,7.0
CVE-2025-30854,6.5
CVE-2025-30855,6.5
CVE-2025-30856,6.5
CVE-2025-30857,6.4
CVE-2025-30858,6.1
CVE-2025-30859,6.1
CVE-2025-30860,7.5
CVE-2025-30861,6.5
CVE-2025-30862,6.5
CVE-2025-30863,6.5
CVE-2025-30864,7.0
CVE-2025-30865,6.5
CVE-2025-30866,6.5
CVE-2025-30867,8.0
CVE-2025-30868,6.5
CVE-2025-30869,6.1
CVE-2025-30870,8.2
CVE-2025-30871,6.5
CVE-2025-30872,6.5
CVE-2025-30873,6.1
CVE-2025-30874,6.5
CVE-2025-30876,9.8
CVE-2025-30877,6.5
CVE-2025-30878,6.5
CVE-2025-30879,9.8
CVE-2025-30880,9.8
CVE-2025-30881,6.5
CVE-2025-30882,6.5
CVE-2025-30883,7.5
CVE-2025-30884,6.5
CVE-2025-30885,5.3
CVE-2025-30886,8.4
CVE-2025-30887,6.5
CVE-2025-30888,6.5
CVE-2025-30889,6.5
CVE-2025-30890,6.5
CVE-2025-30891,6.5
CVE-2025-30892,9.8
CVE-2025-30893,6.1
CVE-2025-30894,6.5
CVE-2025-30895,6.5
CVE-2025-30896,6.5
CVE-2025-30897,6.5
CVE-2025-30898,6.1
CVE-2025-30899,6.1
CVE-2025-30900,6.1
CVE-2025-30901,7.5
CVE-2025-30902,6.1
CVE-2025-30903,6.1
CVE-2025-30904,6.1
CVE-2025-30905,6.1
CVE-2025-30906,6.1
CVE-2025-30907,6.1
CVE-2025-30908,6.5
CVE-2025-30909,9.8
CVE-2025-30910,6.5
CVE-2025-30911,9.8
CVE-2025-30912,6.5
CVE-2025-30913,6.1
CVE-2025-30914,6.5
CVE-2025-30915,6.5
CVE-2025-30916,9.8
CVE-2025-30917,6.1
CVE-2025-30918,6.1
CVE-2025-30919,6.5
CVE-2025-30920,6.1
CVE-2025-30921,9.8
CVE-2025-30922,6.1
CVE-2025-30923,6.5
CVE-2025-30924,6.1
CVE-2025-30925,6.1
CVE-2025-30926,7.5
CVE-2025-30961,6.1
CVE-2025-30963,6.1
CVE-2025-3097,6.5
CVE-2025-30971,9.8
CVE-2025-3098,6.8
CVE-2025-30987,6.1
CVE-2025-3099,6.8
CVE-2025-31001,8.6
CVE-2025-31010,7.5
CVE-2025-31016,9.8
CVE-2025-31024,9.8
CVE-2025-31031,6.1
CVE-2025-31043,6.1
CVE-2025-3105,7.2
CVE-2025-31073,6.1
CVE-2025-31074,6.5
CVE-2025-31075,6.1
CVE-2025-31076,7.5
CVE-2025-31077,6.1
CVE-2025-31078,6.1
CVE-2025-31079,6.5
CVE-2025-31080,6.5
CVE-2025-31081,6.1
CVE-2025-31082,6.5
CVE-2025-31083,6.1
CVE-2025-31084,7.5
CVE-2025-31085,6.1
CVE-2025-31086,6.1
CVE-2025-31087,6.5
CVE-2025-31088,6.1
CVE-2025-31089,9.8
CVE-2025-31090,6.1
CVE-2025-31091,6.1
CVE-2025-31092,7.5
CVE-2025-31093,6.1
CVE-2025-31094,6.1
CVE-2025-31095,8.8
CVE-2025-31096,6.1
CVE-2025-31097,9.8
CVE-2025-31098,7.5
CVE-2025-31099,9.8
CVE-2025-31101,6.1
CVE-2025-31102,6.1
CVE-2025-31116,6.5
CVE-2025-31119,9.8
CVE-2025-31123,6.5
CVE-2025-31124,4.9
CVE-2025-31125,7.5
CVE-2025-31126,9.0
CVE-2025-31127,6.4
CVE-2025-31129,9.8
CVE-2025-31130,6.5
CVE-2025-31131,6.5
CVE-2025-31132,9.8
CVE-2025-31135,5.3
CVE-2025-31139,5.3
CVE-2025-31140,6.5
CVE-2025-31141,7.2
CVE-2025-31160,5.3
CVE-2025-31161,9.8
CVE-2025-31162,6.5
CVE-2025-31163,7.5
CVE-2025-31164,9.8
CVE-2025-31176,6.5
CVE-2025-31178,7.5
CVE-2025-31179,6.5
CVE-2025-31180,7.3
CVE-2025-31181,7.5
CVE-2025-31282,6.5
CVE-2025-31283,6.5
CVE-2025-31284,6.5
CVE-2025-31285,6.5
CVE-2025-31286,6.5
CVE-2025-31335,7.5
CVE-2025-31376,6.5
CVE-2025-31381,8.2
CVE-2025-31384,6.1
CVE-2025-31386,6.5
CVE-2025-31387,9.8
CVE-2025-31389,6.1
CVE-2025-31403,9.8
CVE-2025-31405,6.5
CVE-2025-31406,6.5
CVE-2025-31407,6.1
CVE-2025-31408,7.2
CVE-2025-31409,6.1
CVE-2025-31410,6.5
CVE-2025-31412,6.1
CVE-2025-31414,6.1
CVE-2025-31415,6.5
CVE-2025-31416,6.1
CVE-2025-31417,6.5
CVE-2025-31418,6.1
CVE-2025-31419,6.1
CVE-2025-31420,6.5
CVE-2025-31421,6.5
CVE-2025-31431,6.1
CVE-2025-31432,9.8
CVE-2025-31433,6.1
CVE-2025-31434,7.5
CVE-2025-31435,6.5
CVE-2025-31436,6.1
CVE-2025-31437,6.1
CVE-2025-31438,6.5
CVE-2025-31439,6.5
CVE-2025-31440,6.5
CVE-2025-31441,6.1
CVE-2025-31442,6.1
CVE-2025-31443,6.5
CVE-2025-31444,6.5
CVE-2025-31445,6.1
CVE-2025-31446,6.1
CVE-2025-31447,6.5
CVE-2025-31448,6.5
CVE-2025-31449,6.1
CVE-2025-31450,6.1
CVE-2025-31451,6.1
CVE-2025-31452,6.1
CVE-2025-31453,6.1
CVE-2025-31454,6.1
CVE-2025-31455,6.1
CVE-2025-31456,6.5
CVE-2025-31457,6.5
CVE-2025-31458,6.5
CVE-2025-31459,6.5
CVE-2025-31460,7.5
CVE-2025-31461,6.1
CVE-2025-31462,6.1
CVE-2025-31463,6.1
CVE-2025-31464,6.1
CVE-2025-31465,6.1
CVE-2025-31466,9.8
CVE-2025-31467,6.1
CVE-2025-31468,6.1
CVE-2025-31469,7.2
CVE-2025-31470,7.5
CVE-2025-31471,7.5
CVE-2025-31472,6.1
CVE-2025-31473,6.1
CVE-2025-31474,6.5
CVE-2025-31479,5.3
CVE-2025-31480,7.2
CVE-2025-31481,6.8
CVE-2025-31485,6.5
CVE-2025-31486,7.2
CVE-2025-31487,6.5
CVE-2025-31525,6.5
CVE-2025-31526,9.8
CVE-2025-31527,6.5
CVE-2025-31528,7.0
CVE-2025-31529,9.8
CVE-2025-31530,7.5
CVE-2025-31531,9.8
CVE-2025-31532,6.1
CVE-2025-31533,7.3
CVE-2025-31534,9.8
CVE-2025-31535,6.1
CVE-2025-31536,6.1
CVE-2025-31537,6.1
CVE-2025-31538,6.1
CVE-2025-31539,7.5
CVE-2025-31540,6.5
CVE-2025-31541,6.5
CVE-2025-31542,9.8
CVE-2025-31543,6.1
CVE-2025-31544,7.5
CVE-2025-31545,8.2
CVE-2025-31546,6.5
CVE-2025-31547,9.8
CVE-2025-31548,6.1
CVE-2025-31549,6.1
CVE-2025-3155,9.8
CVE-2025-31550,6.5
CVE-2025-31551,8.6
CVE-2025-31552,9.8
CVE-2025-31553,9.8
CVE-2025-31554,6.5
CVE-2025-31555,7.5
CVE-2025-31556,6.1
CVE-2025-31557,6.5
CVE-2025-31558,9.8
CVE-2025-31559,6.1
CVE-2025-31560,6.5
CVE-2025-31561,9.8
CVE-2025-31562,6.1
CVE-2025-31563,6.1
CVE-2025-31564,9.8
CVE-2025-31566,6.5
CVE-2025-31567,6.5
CVE-2025-31568,6.1
CVE-2025-31569,6.1
CVE-2025-31570,6.5
CVE-2025-31571,6.1
CVE-2025-31572,6.5
CVE-2025-31573,6.5
CVE-2025-31574,6.5
CVE-2025-31575,6.1
CVE-2025-31576,9.8
CVE-2025-31577,9.8
CVE-2025-31578,6.1
CVE-2025-31579,9.8
CVE-2025-31580,9.8
CVE-2025-31581,6.5
CVE-2025-31582,6.1
CVE-2025-31583,6.5
CVE-2025-31584,6.5
CVE-2025-31585,6.5
CVE-2025-31586,6.1
CVE-2025-31587,6.1
CVE-2025-31588,6.5
CVE-2025-31589,6.1
CVE-2025-31590,6.1
CVE-2025-31591,6.1
CVE-2025-31592,6.1
CVE-2025-31593,6.1
CVE-2025-31594,6.1
CVE-2025-31595,6.1
CVE-2025-31596,9.8
CVE-2025-31597,6.1
CVE-2025-31598,7.5
CVE-2025-31600,6.5
CVE-2025-31601,6.5
CVE-2025-31602,6.5
CVE-2025-31603,7.5
CVE-2025-31604,6.1
CVE-2025-31605,6.1
CVE-2025-31606,6.5
CVE-2025-31607,6.1
CVE-2025-31608,7.5
CVE-2025-31609,6.5
CVE-2025-31610,6.1
CVE-2025-31611,9.8
CVE-2025-31612,9.8
CVE-2025-31613,6.5
CVE-2025-31614,6.1
CVE-2025-31615,6.1
CVE-2025-31616,6.5
CVE-2025-31617,7.5
CVE-2025-31618,7.5
CVE-2025-31619,9.8
CVE-2025-31620,6.1
CVE-2025-31621,6.1
CVE-2025-31622,6.1
CVE-2025-31623,6.8
CVE-2025-31624,6.1
CVE-2025-31625,6.1
CVE-2025-31626,6.1
CVE-2025-31627,6.1
CVE-2025-31628,9.8
CVE-2025-31629,6.5
CVE-2025-31729,9.8
CVE-2025-31730,6.1
CVE-2025-31731,6.1
CVE-2025-31732,9.8
CVE-2025-31733,6.4
CVE-2025-31734,6.1
CVE-2025-31735,6.1
CVE-2025-31736,6.5
CVE-2025-31737,6.1
CVE-2025-31738,6.1
CVE-2025-31739,7.5
CVE-2025-31740,6.1
CVE-2025-31741,6.1
CVE-2025-31742,6.1
CVE-2025-31743,6.1
CVE-2025-31744,6.5
CVE-2025-31745,6.1
CVE-2025-31746,6.5
CVE-2025-31747,7.5
CVE-2025-31748,6.1
CVE-2025-31749,6.5
CVE-2025-31750,6.1
CVE-2025-31751,6.5
CVE-2025-31752,6.5
CVE-2025-31753,6.5
CVE-2025-31754,6.1
CVE-2025-31755,9.8
CVE-2025-31756,6.5
CVE-2025-31757,6.5
CVE-2025-31758,9.8
CVE-2025-31759,6.5
CVE-2025-31760,7.5
CVE-2025-31761,6.1
CVE-2025-31762,6.1
CVE-2025-31763,6.5
CVE-2025-31764,6.1
CVE-2025-31765,6.5
CVE-2025-31766,6.1
CVE-2025-31767,6.1
CVE-2025-31768,7.5
CVE-2025-31769,6.5
CVE-2025-31770,6.1
CVE-2025-31771,6.1
CVE-2025-31772,6.1
CVE-2025-31773,9.8
CVE-2025-31774,6.5
CVE-2025-31775,6.5
CVE-2025-31776,6.5
CVE-2025-31777,6.5
CVE-2025-31778,6.1
CVE-2025-31779,6.5
CVE-2025-31780,7.2
CVE-2025-31781,6.5
CVE-2025-31782,9.8
CVE-2025-31783,6.1
CVE-2025-31784,6.5
CVE-2025-31785,6.5
CVE-2025-31786,7.5
CVE-2025-31787,6.5
CVE-2025-31788,6.5
CVE-2025-31789,7.2
CVE-2025-31790,6.1
CVE-2025-31791,7.5
CVE-2025-31792,6.1
CVE-2025-31793,6.1
CVE-2025-31794,7.5
CVE-2025-31795,6.5
CVE-2025-31796,7.5
CVE-2025-31797,6.1
CVE-2025-31798,9.8
CVE-2025-31799,7.0
CVE-2025-31800,6.5
CVE-2025-31801,6.1
CVE-2025-31802,6.5
CVE-2025-31803,6.1
CVE-2025-31804,6.1
CVE-2025-31805,6.1
CVE-2025-31806,6.1
CVE-2025-31807,6.5
CVE-2025-31808,6.5
CVE-2025-31809,6.5
CVE-2025-31810,8.6
CVE-2025-31811,6.1
CVE-2025-31812,6.1
CVE-2025-31813,6.1
CVE-2025-31814,6.5
CVE-2025-31815,7.5
CVE-2025-31816,6.5
CVE-2025-31817,6.1
CVE-2025-31818,6.1
CVE-2025-31819,6.1
CVE-2025-31820,6.5
CVE-2025-31821,6.5
CVE-2025-31822,6.5
CVE-2025-31823,6.5
CVE-2025-31824,6.5
CVE-2025-31825,6.5
CVE-2025-31826,6.5
CVE-2025-31827,6.5
CVE-2025-31828,6.5
CVE-2025-31829,7.5
CVE-2025-31830,6.5
CVE-2025-31831,9.8
CVE-2025-31832,6.5
CVE-2025-31833,7.2
CVE-2025-31834,7.5
CVE-2025-31835,6.1
CVE-2025-31836,6.5
CVE-2025-31837,6.1
CVE-2025-31838,6.1
CVE-2025-31839,6.5
CVE-2025-31840,6.5
CVE-2025-31841,6.5
CVE-2025-31842,5.3
CVE-2025-31843,6.5
CVE-2025-31844,6.1
CVE-2025-31845,6.5
CVE-2025-31846,9.8
CVE-2025-31847,6.1
CVE-2025-31848,6.5
CVE-2025-31849,6.1
CVE-2025-31850,6.1
CVE-2025-31851,7.5
CVE-2025-31852,6.5
CVE-2025-31853,6.1
CVE-2025-31854,6.5
CVE-2025-31855,6.8
CVE-2025-31856,6.5
CVE-2025-31857,6.1
CVE-2025-31858,8.2
CVE-2025-31859,6.5
CVE-2025-31860,6.1
CVE-2025-31861,6.1
CVE-2025-31862,6.5
CVE-2025-31863,9.8
CVE-2025-31864,6.1
CVE-2025-31865,9.8
CVE-2025-31866,6.5
CVE-2025-31867,6.5
CVE-2025-31868,6.5
CVE-2025-31869,6.1
CVE-2025-31870,7.3
CVE-2025-31871,5.3
CVE-2025-31872,9.8
CVE-2025-31873,6.1
CVE-2025-31874,6.1
CVE-2025-31875,6.5
CVE-2025-31876,6.5
CVE-2025-31877,6.5
CVE-2025-31878,6.5
CVE-2025-31879,7.5
CVE-2025-31880,6.5
CVE-2025-31881,7.5
CVE-2025-31882,7.5
CVE-2025-31883,6.1
CVE-2025-31884,6.1
CVE-2025-31885,6.1
CVE-2025-31886,7.5
CVE-2025-31887,7.5
CVE-2025-31888,6.5
CVE-2025-31889,6.1
CVE-2025-31890,6.5
CVE-2025-31891,6.1
CVE-2025-31892,6.4
CVE-2025-31893,6.1
CVE-2025-31894,6.1
CVE-2025-31895,5.4
CVE-2025-31896,6.5
CVE-2025-31897,6.1
CVE-2025-31898,6.1
CVE-2025-31899,5.3
CVE-2025-31900,6.1
CVE-2025-31901,6.1
CVE-2025-31902,6.1
CVE-2025-31903,6.1
CVE-2025-31904,6.5
CVE-2025-31905,6.1
CVE-2025-31906,6.5
CVE-2025-31907,6.1
CVE-2025-31908,7.4
CVE-2025-31909,6.5
CVE-2025-3191,6.5
CVE-2025-31910,9.8
CVE-2025-31911,9.8
CVE-2025-3192,6.5
CVE-2025-3194,7.5
CVE-2025-3197,6.5
CVE-2025-32049,5.3
CVE-2025-32050,6.5
CVE-2025-32051,5.3
CVE-2025-32052,7.5
CVE-2025-32053,7.5
CVE-2025-32054,5.3
CVE-2025-32111,6.5
CVE-2025-32112,6.5
CVE-2025-32113,6.5
CVE-2025-32118,6.5
CVE-2025-32120,9.8
CVE-2025-32121,9.8
CVE-2025-32122,9.8
CVE-2025-32124,9.8
CVE-2025-32125,9.8
CVE-2025-32126,9.8
CVE-2025-32127,9.8
CVE-2025-32129,6.1
CVE-2025-32130,6.5
CVE-2025-32131,6.1
CVE-2025-32132,6.1
CVE-2025-32133,6.1
CVE-2025-32134,6.1
CVE-2025-32135,6.1
CVE-2025-32136,6.1
CVE-2025-32137,6.5
CVE-2025-32138,7.5
CVE-2025-32141,9.8
CVE-2025-32142,7.5
CVE-2025-32146,7.5
CVE-2025-32147,6.5
CVE-2025-32148,9.8
CVE-2025-32149,9.8
CVE-2025-32150,9.8
CVE-2025-32151,9.8
CVE-2025-32152,6.5
CVE-2025-32153,7.5
CVE-2025-32154,6.5
CVE-2025-32155,6.5
CVE-2025-32156,7.5
CVE-2025-32157,6.5
CVE-2025-32159,6.5
CVE-2025-32161,6.1
CVE-2025-32162,6.1
CVE-2025-32163,6.5
CVE-2025-32165,6.5
CVE-2025-32166,6.1
CVE-2025-32167,6.1
CVE-2025-32168,6.1
CVE-2025-32169,6.1
CVE-2025-32170,6.1
CVE-2025-32171,6.5
CVE-2025-32172,6.1
CVE-2025-32173,6.1
CVE-2025-32174,6.1
CVE-2025-32175,6.1
CVE-2025-32176,6.1
CVE-2025-32177,6.1
CVE-2025-32178,6.5
CVE-2025-32179,6.1
CVE-2025-32181,6.1
CVE-2025-32182,6.5
CVE-2025-32183,6.5
CVE-2025-32184,7.5
CVE-2025-32185,6.1
CVE-2025-32186,6.1
CVE-2025-32187,6.1
CVE-2025-32188,6.1
CVE-2025-32189,6.5
CVE-2025-32190,6.5
CVE-2025-32191,6.1
CVE-2025-32192,6.5
CVE-2025-32193,6.1
CVE-2025-32194,6.1
CVE-2025-32195,6.5
CVE-2025-32196,6.5
CVE-2025-32197,6.1
CVE-2025-32200,6.1
CVE-2025-32201,7.3
CVE-2025-32203,9.8
CVE-2025-32204,9.8
CVE-2025-32207,6.1
CVE-2025-32217,6.5
CVE-2025-32218,6.5
CVE-2025-32219,9.8
CVE-2025-32220,7.5
CVE-2025-32224,9.8
CVE-2025-32225,6.5
CVE-2025-32226,6.5
CVE-2025-32229,9.8
CVE-2025-32231,7.5
CVE-2025-32232,6.5
CVE-2025-32233,9.8
CVE-2025-32234,6.5
CVE-2025-32235,6.5
CVE-2025-32237,8.6
CVE-2025-32238,4.3
CVE-2025-32239,6.5
CVE-2025-32241,7.5
CVE-2025-32246,6.5
CVE-2025-32247,6.5
CVE-2025-32248,6.5
CVE-2025-32249,6.5
CVE-2025-32250,6.5
CVE-2025-32251,7.2
CVE-2025-32252,7.2
CVE-2025-32253,6.5
CVE-2025-32254,9.8
CVE-2025-32255,7.2
CVE-2025-32256,9.8
CVE-2025-32257,6.5
CVE-2025-32258,6.5
CVE-2025-32261,6.5
CVE-2025-32262,6.5
CVE-2025-32263,6.5
CVE-2025-32264,6.5
CVE-2025-32265,6.5
CVE-2025-32266,6.5
CVE-2025-32267,6.5
CVE-2025-32268,6.5
CVE-2025-32269,6.5
CVE-2025-32270,6.5
CVE-2025-32271,6.5
CVE-2025-32272,6.5
CVE-2025-32273,6.5
CVE-2025-32274,6.1
CVE-2025-32276,6.5
CVE-2025-32277,9.8
CVE-2025-32278,7.5
