cve_id,response
CVE-2025-28922,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N  

This vector is based on the following analysis of the CVE description:

- **Attack Vector (AV):** Network (N) - The CSRF vulnerability can be exploited over a network.
- **Attack Complexity (AC):** Low (L) - Exploiting CSRF typically requires minimal effort and complexity.
- **Privileges Required (PR):** None (N) - An attacker does not need any special privileges to exploit the vulnerability.
- **User Interaction (UI):** Required (R) - The Stored XSS aspect of this vulnerability usually requires some user interaction, such as clicking a malicious link.
- **Scope (S):** Unchanged (U) - The impact is confined to the same security context, i.e., it does not affect other components or systems.
- **Confidentiality (C):** Low (L) - The XSS could potentially access some sensitive information but typically impacts only low-level data.
- **Integrity (I):** High (H) - Stored XSS can lead to unauthorized script execution that modifies the content integrity of a web application.
- **Availability (A):** None (N) - This vulnerability does not impact system availability."
CVE-2025-28923,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N  

"
CVE-2025-28924,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N  

"
CVE-2025-28925,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N

"
CVE-2025-28926,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N
CVE-2025-28927,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:L  

This vector assumes a network attack is possible (since CSRF can be executed via network requests), low complexity as CSRF typically requires only a crafted request, no privileges needed by the attacker, user interaction required to trigger the vulnerability, unchanged scope since it doesn't expand beyond the affected component, and high impacts on confidentiality and integrity due to potential unauthorized actions, with low impact on availability. Adjustments may be necessary based on specific details from an assessment."
CVE-2025-28928,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N
CVE-2025-28929,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N  

"
CVE-2025-28930,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  

"
CVE-2025-28931,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N
CVE-2025-28932,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:N

"
CVE-2025-28933,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H
CVE-2025-28934,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N
CVE-2025-28935,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H  

"
CVE-2025-28936,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N  

(Note: The vector assumes a network-based attack with low complexity, no privileges required, no user interaction needed, scope changed due to cross-domain effect, high impact on confidentiality, low impact on integrity, and no impact on availability.)"
CVE-2025-28937,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  

"
CVE-2025-28938,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-28939,"CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N  

(Note: The attack can be executed remotely (Network), requires a high level of complexity due to being blind (High), typically no user privileges are needed (Low), and there is no need for user interaction (None). The vulnerability changes the scope, as it affects information beyond its security perimeter (Changed), has a high impact on confidentiality, while integrity and availability remain unaffected.)"
CVE-2025-2894,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-28940,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N

"
CVE-2025-28941,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H
CVE-2025-28942,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-28943,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  

(Note: The vector assumes a network attack vector (N) as it's related to web applications, low complexity (L), no privileges required (N), no user interaction (N), scope changed (C) due to the cross-site scripting affecting other users' data, and high impacts on confidentiality, integrity, and availability (H). Adjustments may be necessary based on more detailed context.)"
CVE-2025-2901,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N
CVE-2025-2906,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N

"
CVE-2025-29266,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  
"
CVE-2025-29766,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N

"
CVE-2025-29768,"CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:L/I:H/A:L

"
CVE-2025-29770,"CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H  

"
CVE-2025-29773,"CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N  

(Note: The attack vector is local because it involves an authenticated user's actions within the application, exploiting a logical vulnerability through email addresses. Attack complexity is low due to straightforward account creation. No specific privileges beyond authentication are required. User interaction is not needed once authenticated, scope is unchanged as it does not affect other components/systems, and confidentiality and integrity scores are high due to potential account overlap affecting sensitive operations.)"
CVE-2025-29778,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-29781,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:N  
"
CVE-2025-29783,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-29786,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H  

This vector represents a vulnerability in software where:

- **AV (Attack Vector): N** - The attack can be performed remotely via network.
- **AC (Attack Complexity): L** - Requires low complexity as the attacker only needs to provide large input without authentication or specific configuration restrictions.
- **PR (Privileges Required): N** - No privileges are required for an attacker to exploit this vulnerability.
- **UI (User Interaction): N** - The exploitation does not require user interaction beyond providing input.
- **S (Scope): U** - The impact is confined within the application; it doesn't affect other parts of the system.
- **C (Confidentiality): N** - There's no direct impact on confidentiality as this vulnerability leads to a denial of service.
- **I (Integrity): H** - High integrity impact because if exploited, it can crash or destabilize processes which may lead to data corruption.
- **A (Availability): H** - High availability impact due to the potential for an OOM crash leading to application downtime."
CVE-2025-29788,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H
CVE-2025-29795,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  
"
CVE-2025-29796,"To generate a CVSS 3.1 vector for CVE-2025-29796 with no description provided, we'll need to make assumptions based on common scenarios and default values. Here’s how you can construct the vector:

1. **Attack Vector (AV):** Without specific information, assume Network (N) as it's the most common.
2. **Attack Complexity (AC):** Default to Low (L) if not specified.
3. **Privileges Required (PR):** Assume None (N) unless stated otherwise.
4. **User Interaction (UI):** Default to None (N) for automated vulnerabilities.
5. **Scope (S):** Default to Unchanged (U) when no information is given.
6. **Confidentiality (C), Integrity (I), Availability (A):** Assume High (H) impact as a worst-case scenario if unspecified.

Based on these assumptions, the CVSS 3.1 vector would be:

```
CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
```"
CVE-2025-29806,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  
(Note: The default assumptions are used for a hypothetical vulnerability with no specific details provided in the description.)"
CVE-2025-29807,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  

(Note: The above is a generic high-severity example assuming network exploitability with no user interaction and significant impact. Adjust according to specific vulnerability details if provided.)"
CVE-2025-29814,"Without specific details about the vulnerability described in CVE-2025-29814, it's impossible to accurately determine the CVSS 3.1 vector components such as Attack Vector (AV), Attack Complexity (AC), Privileges Required (PR), User Interaction (UI), Scope (S), and impacts on Confidentiality (C), Integrity (I), and Availability (A). These elements are typically derived from a detailed analysis of how the vulnerability can be exploited, what prerequisites must be met, the level of user interaction required to exploit it, and its impact on the affected system.

To illustrate, here's an example of how a CVSS vector might look if we had specific details:

- **AV**: If the vulnerability can be exploited over a network without any physical access, AV would be ""N"" (Network).
- **AC**: If exploiting the vulnerability requires significant effort or specific conditions, AC would be ""H"" (High). Otherwise, it might be ""L"" (Low).
- **PR**: If no special permissions are needed to exploit the vulnerability, PR would be ""N"" (None). If low-level user rights are required, it would be ""L"" (Low), and if administrative rights are necessary, ""H"" (High).
- **UI**: If exploiting the vulnerability does not require any interaction from a user, UI would be ""N"" (None). Otherwise, it would be ""R"" (Required).
- **S**: If exploiting the vulnerability affects only the compromised component and does not impact other components or change the scope of the attack, S would be ""U"" (Unchanged). If it allows for escalation beyond the initial compromise, S would be ""C"" (Changed).
- **C/I/A**: These depend on how much information is disclosed, modified, or made unavailable as a result of exploiting the vulnerability. They could range from ""N"" (None) if there's no impact, to ""L"" (Low), and ""H"" (High) based on severity.

Given the lack of specific details in the CVE description provided, it is not possible to generate an accurate CVSS vector for CVE-2025-29814. Therefore, I must refrain from providing a speculative or generic response."
CVE-2025-29815,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  
"
CVE-2025-29903,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2025-29904,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2025-29908,"CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L  

"
CVE-2025-29914,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-29922,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  
"
CVE-2025-29923,"CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L  

Note: This vector assumes a network-based exploit (AV:N), high attack complexity due to required conditions like network issues and specific client configuration (AC:H), low privileges required for exploiting the issue (PR:L), no user interaction needed (UI:N), unchanged scope as it does not impact other components beyond the affected application (S:U), and potential impacts on confidentiality, integrity, and availability at a low level due to out-of-order responses impacting data correctness."
CVE-2025-29927,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2025-29928,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:H/A:L  

"
CVE-2025-29929,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:L
CVE-2025-29932,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  

"
CVE-2025-29981,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N  

"
CVE-2025-29982,"CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N

"
CVE-2025-29987,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H  

"
CVE-2025-29991,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N

"
CVE-2025-30004,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  

"
CVE-2025-30005,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  

"
CVE-2025-30006,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N
CVE-2025-30066,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N

"
CVE-2025-30074,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-30076,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2025-30077,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:C/A:H  

"
CVE-2025-30089,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N
CVE-2025-30090,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N

"
CVE-2025-3011,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  

"
CVE-2025-30143,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2025-30144,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  

"
CVE-2025-30149,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N  

"
CVE-2025-30152,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:N/A:N
CVE-2025-30153,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H  
"
CVE-2025-30154,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N  

"
CVE-2025-30155,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H  

(Note: The vulnerability allows unauthorized access to parent trackers via REST API, indicating high confidentiality and integrity impact with changed scope due to network exposure without user interaction or authentication required.)"
CVE-2025-30157,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2025-30162,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N  
"
CVE-2025-30163,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:L  

This assessment is based on the following considerations:

- **Attack Vector (AV):** Network, as the vulnerability can be exploited remotely over a network by sending traffic to/from endpoints.
  
- **Attack Complexity (AC):** Low, since crafting and directing the malicious traffic requires no special conditions beyond network access.

- **Privileges Required (PR):** Low, because it does not require high-level privileges on the target system, just basic access to send/receive traffic.

- **User Interaction (UI):** None, as the exploitation can be automated without any interaction from a user once the initial setup is complete.

- **Scope (S):** Changed, since exploiting this vulnerability affects other components or systems beyond those originally targeted.

- **Confidentiality (C):** Low, because unauthorized traffic could lead to exposure of sensitive information specific to endpoints that should have been restricted.

- **Integrity (I):** Low, as the incorrect policy application may allow tampering with data from/to unintended endpoints.

- **Availability (A):** Low, given that while services might remain accessible, they are not protected from unauthorized access or manipulation.  

This vector represents a typical misconfiguration vulnerability in network policies where external traffic can be routed incorrectly due to label misuse."
CVE-2025-30164,"CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:N  

"
CVE-2025-30168,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H
CVE-2025-30179,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:L
CVE-2025-30203,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2025-30204,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H

"
CVE-2025-30205,"CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N  

(Note: AV is Local because it requires access to the system's logs; AC is High due to the need for specific conditions like using provided patches and provisioning with certain credentials; PR is Low as no special privileges are needed beyond accessing and modifying local configurations/logs; UI is None since no user interaction is required once the vulnerable setup is in place; S is Unchanged because it does not impact other components or increase attack surface; C is High due to potential disclosure of admin credentials affecting confidentiality; I is None as integrity is not affected by this vulnerability; A is None because availability is not impacted.)"
CVE-2025-30208,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H

"
CVE-2025-30209,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N  

"
CVE-2025-30211,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H

"
CVE-2025-30216,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H
CVE-2025-30219,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-30223,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N
CVE-2025-30225,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-30232,"CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:N

"
CVE-2025-30234,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2025-30235,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H
CVE-2025-30236,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N  

"
CVE-2025-30258,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:L
CVE-2025-30342,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N
CVE-2025-30343,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H
CVE-2025-30344,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
CVE-2025-30345,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N  
"
CVE-2025-30346,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H

"
CVE-2025-30347,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N

"
CVE-2025-30348,"CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N

"
CVE-2025-30349,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N  

"
CVE-2025-30350,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H  

This vector is constructed based on the following analysis:

- **Attack Vector (AV):** The vulnerability involves sending HTTP HEAD requests, which can be initiated remotely over a network without needing physical access or adjacency. Therefore, it's classified as Network (N).

- **Attack Complexity (AC):** The attack requires only sending multiple HEAD requests to trigger the issue; hence it is straightforward and doesn't involve complex conditions. Thus, it is Low (L).

- **Privileges Required (PR):** No special privileges are needed since the vulnerability can be exploited without any user authentication or elevated access rights. Therefore, it's None (N).

- **User Interaction (UI):** The exploitation of this vulnerability does not require any interaction from a user beyond initiating the requests. Hence, it is None (N).

- **Scope (S):** The impact remains within the affected system without affecting other systems or components. Consequently, the scope is Unchanged (U).

- **Confidentiality (C), Integrity (I):** There is no unauthorized access to data or alteration of data integrity as a result of this vulnerability. Therefore, both Confidentiality and Integrity are None (N).

- **Availability (A):** The primary impact of this vulnerability is the unavailability of assets due to them being served with 403 Forbidden responses after a burst of requests. This constitutes a High (H) impact on availability."
CVE-2025-30351,"CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H  

"
CVE-2025-30352,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N
CVE-2025-30353,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
CVE-2025-30355,"CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:N/I:L/A:L

"
CVE-2025-30358,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:H/A:H  

(Note: This assessment is based on the provided CVE description and assumes that an attacker can exploit the vulnerability remotely without authentication or interaction, potentially leading to high impact on integrity and availability due to remote code execution possibilities.)"
CVE-2025-30368,"CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N  

(Note: The attack requires network access since it involves an API, and the complexity is low because a known vulnerability allows bypassing restrictions without additional conditions. Low privileges are needed as only organization administrators can exploit this flaw. No user interaction is required for exploitation. The scope changes due to cross-organization impacts. Confidentiality impact is high because sensitive data from another organization could be compromised.)"
CVE-2025-30369,"CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:H/A:N  

"
CVE-2025-30370,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L
CVE-2025-30406,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
CVE-2025-3047,"CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N  
"
CVE-2025-30472,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
CVE-2025-3048,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
